route_id,stops,num_stops,total_pallets,total_duration_sec,cost,over_policy_35h,overtime_4h,total_duration_hms
Wed_00020,Four Square Ellerslie;Four Square Remuera;New World Metro Queen St;Four Square Eden Terrace,4,14,19610.51,1500.0,True,True,05:26:50.510000
Wed_00021,Four Square Onehunga;Four Square Ellerslie;Four Square Remuera;New World Metro Queen St,4,14,19070.94,1500.0,True,True,05:17:50.940000
Wed_00022,New World Victoria Park;New World Metro Queen St;Four Square Ellerslie;Four Square Onehunga,4,16,21260.31,1500.0,True,True,05:54:20.310000
Wed_00023,Four Square Ellerslie;Four Square Remuera;New World Metro Queen St,3,10,15067.03,1190.0,True,True,04:11:07.030000
Wed_00024,New World Victoria Park;New World Metro Queen St;Four Square Ellerslie;Four Square Remuera,4,16,21834.03,1810.0,True,True,06:03:54.030000
Wed_00025,New World Victoria Park;New World Metro Queen St;Four Square Ellerslie,3,12,17297.71,1190.0,True,True,04:48:17.710000
Wed_00026,Four Square Ellerslie;New World Remuera;New World Metro Queen St,3,14,19488.96,1500.0,True,True,05:24:48.960000
Wed_00027,Four Square Ellerslie;New World Stonefields;New World Metro Queen St,3,14,19789.16,1500.0,True,True,05:29:49.160000
Wed_00028,Four Square Ellerslie;Four Square Eden Terrace,2,7,11177.67,683.08,False,False,03:06:17.670000
Wed_00029,Four Square Onehunga;Four Square Ellerslie;Four Square Remuera;Four Square Eden Terrace,4,15,19717.9,1500.0,True,True,05:28:37.900000
Wed_00030,Four Square Ellerslie;Four Square Remuera;Four Square Eden Terrace,3,11,15713.99,1190.0,True,True,04:21:53.990000
Wed_00031,Four Square Eden Terrace;Four Square Ellerslie;New World Eastridge,3,14,19925.43,1500.0,True,True,05:32:05.430000
Wed_00032,New World Newmarket;Four Square Ellerslie;Four Square Eden Terrace,3,15,20038.57,1500.0,True,True,05:33:58.570000
Wed_00033,Four Square Ellerslie;New World Remuera;Four Square Eden Terrace,3,15,20135.92,1500.0,True,True,05:35:35.920000
Wed_00034,Four Square Ellerslie;New World Stonefields;Four Square Eden Terrace,3,15,20436.13,1500.0,True,True,05:40:36.130000
Wed_00035,Four Square Ellerslie;Four Square Onehunga,2,7,10603.02,647.96,False,False,02:56:43.020000
Wed_00036,Four Square Onehunga;Four Square Ellerslie;Four Square Remuera,3,11,15180.65,1190.0,True,True,04:13:00.650000
Wed_00037,Four Square Onehunga;Four Square Ellerslie;New World Stonefields,3,15,19902.78,1500.0,True,True,05:31:42.780000
Wed_00038,Four Square Ellerslie;Four Square Remuera,2,7,11176.74,683.02,False,False,03:06:16.740000
Wed_00039,Four Square Ellerslie;Four Square Remuera;New World Eastridge,3,14,19653.39,1500.0,True,True,05:27:33.390000
Wed_00040,New World Newmarket;Four Square Ellerslie;Four Square Remuera,3,15,20037.64,1500.0,True,True,05:33:57.640000
Wed_00041,Four Square Ellerslie;Four Square Remuera;New World Remuera,3,15,20026.52,1500.0,True,True,05:33:46.520000
Wed_00042,Four Square Ellerslie;New World Stonefields;Four Square Remuera,3,15,20369.65,1500.0,True,True,05:39:29.650000
Wed_00043,Four Square Ellerslie;Pak 'n Save Sylvia Park,2,15,20368.85,1500.0,True,True,05:39:28.850000
Wed_00044,Four Square Ellerslie;Pak 'n Save Glen Innes,2,16,22210.76,1810.0,True,True,06:10:10.760000
Wed_00045,Four Square Glen Eden,1,3,5805.3,354.77,False,False,01:36:45.300000
Wed_00046,Four Square Glen Eden;Pak 'n Save Henderson,2,15,19908.98,1500.0,True,True,05:31:48.980000
Wed_00047,Four Square Hobsonville,1,3,6953.54,424.94,False,False,01:55:53.540000
Wed_00048,Pak 'n Save Lincoln Road;Four Square Hobsonville,2,12,17060.82,1190.0,True,True,04:44:20.820000
Wed_00049,Four Square Pakuranga Heights,1,3,7522.04,459.68,False,False,02:05:22.040000
Wed_00050,Four Square Pakuranga Heights;Four Square Botany Junction,2,7,12288.59,750.97,False,False,03:24:48.590000
Wed_00051,Four Square Pakuranga Heights;New World Ormiston;Four Square Botany Junction,3,14,20161.36,1500.0,True,True,05:36:01.360000
Wed_00052,Four Square Pakuranga Heights;Four Square Botany Junction;New World Southmall,3,14,20641.55,1500.0,True,True,05:44:01.550000
Wed_00053,Four Square Pakuranga Heights;New World Botany;Four Square Botany Junction,3,15,21007.53,1500.0,True,True,05:50:07.530000
Wed_00054,Four Square Pakuranga Heights;New World Howick;Four Square Botany Junction,3,15,21755.29,1810.0,True,True,06:02:35.290000
Wed_00055,Four Square Pakuranga Heights;New World Botany,2,11,16656.21,1190.0,True,True,04:37:36.210000
Wed_00056,New World Howick;Four Square Pakuranga Heights,2,11,17202.44,1190.0,True,True,04:46:42.440000
Wed_00057,Pak 'n Save Highland Park;Four Square Pakuranga Heights,2,13,18970.91,1500.0,True,True,05:16:10.910000
Wed_00058,Four Square Pakuranga Heights;Pak 'n Save Botany,2,15,21055.81,1500.0,True,True,05:50:55.810000
Wed_00059,Four Square Pakuranga Heights;Pak 'n Save Sylvia Park,2,15,20852.66,1500.0,True,True,05:47:32.660000
Wed_00060,Four Square St Heliers,1,3,8037.79,491.2,False,False,02:13:57.790000
Wed_00061,Four Square Remuera;Four Square St Heliers,2,7,12393.06,757.35,False,False,03:26:33.060000
Wed_00062,Four Square Remuera;Four Square St Heliers;New World Eastridge,3,14,20142.72,1500.0,True,True,05:35:42.720000
Wed_00063,New World Newmarket;Four Square Remuera;Four Square St Heliers,3,15,21253.96,1500.0,True,True,05:54:13.960000
Wed_00064,New World Remuera;Four Square Remuera;Four Square St Heliers,3,15,21134.09,1500.0,True,True,05:52:14.090000
Wed_00065,Four Square Remuera;New World Stonefields;Four Square St Heliers,3,15,21360.71,1500.0,True,True,05:56:00.710000
Wed_00066,New World Eastridge;Four Square St Heliers,2,10,15761.5,1190.0,True,True,04:22:41.500000
Wed_00067,New World Stonefields;Four Square St Heliers,2,11,16884.96,1190.0,True,True,04:41:24.960000
Wed_00068,Pak 'n Save Glen Innes;Four Square St Heliers,2,16,22437.14,1810.0,True,True,06:13:57.140000
Wed_00069,New World Metro Queen St,1,3,6093.37,372.37,False,False,01:41:33.370000
Wed_00070,Four Square Britomart;New World Metro Queen St,2,7,10549.9,644.72,False,False,02:55:49.900000
Wed_00071,Four Square Britomart;New World Metro Queen St;Four Square Eden Terrace,3,11,15093.38,1190.0,True,True,04:11:33.380000
Wed_00072,Four Square Britomart;New World Metro Queen St;Four Square Remuera;Four Square Eden Terrace,4,15,20626.04,1500.0,True,True,05:43:46.040000
Wed_00073,Four Square Britomart;New World Metro Queen St;New World Victoria Park,3,13,17323.79,1190.0,True,True,04:48:43.790000
Wed_00074,Four Square Britomart;New World Metro Queen St;New World Newmarket,3,15,19734.79,1500.0,True,True,05:28:54.790000
Wed_00075,Four Square Britomart;New World Metro Queen St;New World Remuera,3,15,20230.32,1500.0,True,True,05:37:10.320000
Wed_00076,Four Square Eden Terrace;New World Metro Queen St,2,7,10635.17,649.93,False,False,02:57:15.170000
Wed_00077,Four Square Remuera;New World Metro Queen St;Four Square Eden Terrace,3,11,16162.59,1190.0,True,True,04:29:22.590000
Wed_00078,New World Victoria Park;New World Metro Queen St;Four Square Eden Terrace,3,13,17390.7,1190.0,True,True,04:49:50.700000
Wed_00079,New World Remuera;New World Metro Queen St;Four Square Eden Terrace,3,15,20304.13,1500.0,True,True,05:38:24.130000
Wed_00080,New World Victoria Park;New World Metro Queen St,2,9,12847.22,785.11,True,False,03:34:07.220000
Wed_00081,New World Victoria Park;New World Metro Queen St;New World Point Chevalier,3,16,20798.11,1500.0,True,True,05:46:38.110000
Wed_00082,New World Metro Queen St;New World Point Chevalier,2,10,14044.26,858.26,True,False,03:54:04.260000
Wed_00083,New World Metro Shore City,1,3,7375.23,450.71,False,False,02:02:55.230000
Wed_00084,New World Metro Shore City;New World Milford,2,11,16588.98,1190.0,True,True,04:36:28.980000
Wed_00085,Pak 'n Save Wairau Road;New World Metro Shore City,2,14,19847.47,1500.0,True,True,05:30:47.470000
Wed_00086,Four Square Botany Junction,1,4,8360.98,510.95,False,False,02:19:20.980000
Wed_00087,New World Ormiston;Four Square Botany Junction,2,11,16247.96,1190.0,True,True,04:30:47.960000
Wed_00088,New World Southmall;Four Square Botany Junction,2,11,16603.11,1190.0,True,True,04:36:43.110000
Wed_00089,New World Botany;Four Square Botany Junction,2,12,17782.98,1190.0,True,True,04:56:22.980000
Wed_00090,Pak 'n Save Manukau;Four Square Botany Junction,2,15,20339.39,1500.0,True,True,05:38:59.390000
Wed_00091,Four Square Britomart,1,4,7244.43,442.72,False,False,02:00:44.430000
Wed_00092,Four Square Britomart;Four Square Eden Terrace,2,8,11853.38,724.37,False,False,03:17:33.380000
Wed_00093,Four Square Britomart;Four Square Remuera;Four Square Eden Terrace,3,12,17320.53,1190.0,True,True,04:48:40.530000
Wed_00094,Four Square Britomart;New World Newmarket;Four Square Eden Terrace,3,16,20966.54,1500.0,True,True,05:49:26.540000
Wed_00095,Four Square Britomart;New World Remuera;Four Square Eden Terrace,3,16,21462.07,1500.0,True,True,05:57:42.070000
Wed_00096,New World Victoria Park;Four Square Britomart,2,10,14030.73,857.43,True,False,03:53:50.730000
Wed_00097,Four Square Eden Terrace,1,4,6692.55,408.99,False,False,01:51:32.550000
Wed_00098,Four Square Remuera;Four Square Eden Terrace,2,8,12266.07,749.59,False,False,03:24:26.070000
Wed_00099,Four Square Eden Terrace;Four Square Remuera;New World Eastridge,3,15,20797.51,1500.0,True,True,05:46:37.510000
Wed_00100,New World Newmarket;Four Square Remuera;Four Square Eden Terrace,3,16,21126.97,1500.0,True,True,05:52:06.970000
Wed_00101,New World Remuera;Four Square Remuera;Four Square Eden Terrace,3,16,21007.1,1500.0,True,True,05:50:07.100000
Wed_00102,New World Stonefields;Four Square Remuera;Four Square Eden Terrace,3,16,21579.38,1500.0,True,True,05:59:39.380000
Wed_00103,New World Victoria Park;Four Square Eden Terrace,2,10,13902.76,849.61,True,False,03:51:42.760000
Wed_00104,Four Square Fair Price Henderson,1,4,7573.13,462.8,False,False,02:06:13.130000
Wed_00105,Pak 'n Save Lincoln Road;Four Square Fair Price Henderson,2,13,17326.51,1190.0,True,True,04:48:46.510000
Wed_00106,Four Square Fair Price Henderson;Pak 'n Save Henderson,2,16,20967.13,1500.0,True,True,05:49:27.130000
Wed_00107,Four Square Lancaster,1,4,9165.84,560.13,False,False,02:32:45.840000
Wed_00108,New World Birkenhead;Four Square Lancaster,2,10,15765.15,1190.0,True,True,04:22:45.150000
Wed_00109,Four Square Lancaster;Pak 'n Save Wairau Road,2,15,21419.9,1500.0,True,True,05:56:59.900000
Wed_00110,Four Square Onehunga,1,4,5874.43,358.99,False,False,01:37:54.430000
Wed_00111,Four Square Onehunga;Four Square Remuera,2,8,11831.23,723.02,False,False,03:17:11.230000
Wed_00112,Four Square Onehunga;Four Square Remuera;New World Eastridge,3,15,20307.88,1500.0,True,True,05:38:27.880000
Wed_00113,Four Square Onehunga;Four Square Remuera;New World Newmarket,3,16,20738.75,1500.0,True,True,05:45:38.750000
Wed_00114,Four Square Onehunga;New World Remuera;Four Square Remuera,3,16,20640.02,1500.0,True,True,05:44:00.020000
Wed_00115,Four Square Onehunga;New World Stonefields;Four Square Remuera,3,16,21073.65,1500.0,True,True,05:51:13.650000
Wed_00116,Four Square Onehunga;Pak 'n Save Mangere,2,16,20029.87,1500.0,True,True,05:33:49.870000
Wed_00117,Four Square Remuera,1,4,7728.82,472.32,False,False,02:08:48.820000
Wed_00118,New World Remuera;Four Square Remuera,2,12,16469.85,1190.0,True,True,04:34:29.850000
Wed_00119,New World Stonefields;Four Square Remuera,2,12,17042.13,1190.0,True,True,04:44:02.130000
Wed_00120,Four Square Torbay,1,4,10576.52,646.34,False,False,02:56:16.520000
Wed_00121,New World Long Bay;Four Square Torbay,2,12,19381.36,1500.0,True,True,05:23:01.360000
Wed_00122,Four Square Torbay;New World Albany,2,13,20673.56,1500.0,True,True,05:44:33.560000
Wed_00123,New World Birkenhead,1,6,10705.77,654.24,False,False,02:58:25.770000
Wed_00124,New World Papakura,1,6,11317.54,691.63,False,False,03:08:37.540000
Wed_00125,New World Victoria Park,1,6,9271.39,566.58,False,False,02:34:31.390000
Wed_00126,New World Browns Bay,1,7,13292.45,812.32,True,False,03:41:32.450000
Wed_00127,New World Long Bay;New World Browns Bay,2,15,22743.86,1810.0,True,True,06:19:03.860000
Wed_00128,New World Albany;New World Browns Bay,2,16,23294.75,1810.0,True,True,06:28:14.750000
Wed_00129,New World Eastridge,1,7,11715.46,715.94,False,False,03:15:15.460000
Wed_00130,New World Hobsonville,1,7,11249.76,687.49,False,False,03:07:29.760000
Wed_00131,New World Ormiston,1,7,11896.64,727.02,False,False,03:18:16.640000
Wed_00132,New World Botany;New World Ormiston,2,15,21298.55,1500.0,True,True,05:54:58.550000
Wed_00133,New World Point Chevalier,1,7,9644.17,589.37,False,False,02:40:44.170000
Wed_00134,New World Southmall,1,7,11353.98,693.85,False,False,03:09:13.980000
Wed_00135,New World Botany,1,8,13431.66,820.82,True,False,03:43:51.660000
Wed_00136,New World Green Bay,1,8,10365.54,633.45,False,False,02:52:45.540000
Wed_00137,New World Howick,1,8,13789.9,842.72,True,False,03:49:49.900000
Wed_00138,New World Long Bay,1,8,14796.92,1190.0,True,True,04:06:36.920000
Wed_00139,New World Milford,1,8,13167.21,804.66,True,False,03:39:27.210000
Wed_00140,New World Mt Albert,1,8,10093.78,616.84,False,False,02:48:13.780000
Wed_00141,New World New Lynn,1,8,10301.69,629.55,False,False,02:51:41.690000
Wed_00142,New World Newmarket,1,8,11374.83,695.13,False,False,03:09:34.830000
Wed_00143,New World Remuera,1,8,11870.35,725.41,False,False,03:17:50.350000
Wed_00144,New World Stonefields,1,8,12571.35,768.25,False,False,03:29:31.350000
Wed_00145,New World Albany,1,9,15076.37,1190.0,True,True,04:11:16.370000
Wed_00146,New World Devonport,1,9,15228.05,1190.0,True,True,04:13:48.050000
Wed_00147,New World Mt Roskill,1,9,10112.66,618.0,False,False,02:48:32.660000
Wed_00148,New World Papatoetoe,1,9,12765.88,780.14,True,False,03:32:45.880000
Wed_00149,Pak 'n Save Lincoln Road,1,9,12561.89,767.67,False,False,03:29:21.890000
Wed_00150,Pak 'n Save Highland Park,1,10,15558.37,1190.0,True,True,04:19:18.370000
Wed_00151,Pak 'n Save Westgate,1,10,14039.0,857.94,True,False,03:53:59
Wed_00152,Pak 'n Save Clendon,1,11,15687.34,1190.0,True,True,04:21:27.340000
Wed_00153,Pak 'n Save Manukau,1,11,15236.7,1190.0,True,True,04:13:56.700000
Wed_00154,Pak 'n Save Royal Oak,1,11,13493.54,824.61,True,False,03:44:53.540000
Wed_00155,Pak 'n Save Wairau Road,1,11,16160.95,1190.0,True,True,04:29:20.950000
Wed_00156,Pak 'n Save Botany,1,12,17897.42,1190.0,True,True,04:58:17.420000
Wed_00157,Pak 'n Save Henderson,1,12,16311.09,1190.0,True,True,04:31:51.090000
Wed_00158,Pak 'n Save Mangere,1,12,15279.57,1190.0,True,True,04:14:39.570000
Wed_00159,Pak 'n Save Mt Albert,1,12,14259.27,871.4,True,False,03:57:39.270000
Wed_00160,Pak 'n Save Ormiston,1,12,17377.23,1190.0,True,True,04:49:37.230000
Wed_00161,Pak 'n Save Papakura,1,12,17631.63,1190.0,True,True,04:53:51.630000
Wed_00162,Pak 'n Save Sylvia Park,1,12,16889.55,1190.0,True,True,04:41:29.550000
Wed_00163,Pak 'n Save Glen Innes,1,13,18883.24,1500.0,True,True,05:14:43.240000
Wed_00164,Pak 'n Save Albany,1,14,20379.99,1500.0,True,True,05:39:39.990000
