RouteID,Weekday,Stores,Pallets,DriveMin,UnloadMin,TotalMin,BaseCost,OvertimeMin,OvertimeCost,TotalCost,NStops
Thu_00027,Thursday,New World Newmarket,7,45.6,126,171.6,629.13,0.0,0.0,629.13,1
Thu_00028,Thursday,New World New Lynn,8,27.7,144,171.7,629.55,0.0,0.0,629.55,1
Thu_00029,Thursday,New World Green Bay,8,28.8,144,172.8,633.45,0.0,0.0,633.45,1
Thu_00030,Thursday,Four Square Torbay,4,104.3,72,176.3,646.34,0.0,0.0,646.34,1
Thu_00031,Thursday,New World Papatoetoe,7,50.8,126,176.8,648.14,0.0,0.0,648.14,1
Thu_00032,Thursday,"Four Square Onehunga,Four Square St Heliers",6,75.2,108,183.2,671.57,0.0,0.0,671.57,2
Thu_00033,Thursday,"Four Square Onehunga,Four Square Cockle Bay",5,94.4,90,184.4,676.08,0.0,0.0,676.08,2
Thu_00034,Thursday,"Four Square Onehunga,Four Square Hobsonville",6,76.9,108,184.9,677.81,0.0,0.0,677.81,2
Thu_00035,Thursday,New World Mt Albert,9,24.2,162,186.2,682.84,0.0,0.0,682.84,1
Thu_00036,Thursday,"Four Square Pakuranga Heights,Four Square Botany Junction",6,78.8,108,186.8,684.97,0.0,0.0,684.97,2
Thu_00037,Thursday,"Four Square Onehunga,Four Square Glen Eden",7,62.0,126,188.0,689.46,0.0,0.0,689.46,2
Thu_00038,Thursday,New World Southmall,7,63.2,126,189.2,693.85,0.0,0.0,693.85,1
Thu_00039,Thursday,"New World Metro Queen St,Four Square Britomart",8,50.3,144,194.3,712.55,0.0,0.0,712.55,2
Thu_00040,Thursday,"Four Square Eden Terrace,New World Metro Queen St",8,51.3,144,195.3,715.93,0.0,0.0,715.93,2
Thu_00041,Thursday,"Four Square Eden Terrace,Four Square Fair Price Henderson",7,71.1,126,197.1,722.81,0.0,0.0,722.81,2
Thu_00042,Thursday,"Four Square Onehunga,Four Square Lancaster",6,89.4,108,197.4,723.78,0.0,0.0,723.78,2
Thu_00043,Thursday,New World Remuera,8,53.8,144,197.8,725.41,0.0,0.0,725.41,1
Thu_00044,Thursday,"Four Square Eden Terrace,Four Square Britomart",8,54.0,144,198.0,726.1,0.0,0.0,726.1,2
Thu_00045,Thursday,"Four Square Fair Price Henderson,Four Square Hobsonville",7,75.2,126,201.2,737.74,0.0,0.0,737.74,2
Thu_00046,Thursday,Pak 'n Save Mt Albert,10,21.7,180,201.7,739.4,0.0,0.0,739.4,1
Thu_00047,Thursday,"Four Square Pakuranga Heights,Four Square Cockle Bay",6,95.6,108,203.6,746.71,0.0,0.0,746.71,2
Thu_00048,Thursday,"New World Metro Queen St,New World Metro Shore City",7,77.9,126,203.9,747.68,0.0,0.0,747.68,2
Thu_00049,Thursday,"Four Square Ellerslie,Four Square Remuera",8,60.3,144,204.3,749.02,0.0,0.0,749.02,2
Thu_00050,Thursday,"Four Square Britomart,New World Metro Shore City",7,78.4,126,204.4,749.62,0.0,0.0,749.62,2
Thu_00051,Thursday,"New World Metro Queen St,Four Square Fair Price Henderson",7,79.1,126,205.1,752.19,0.0,0.0,752.19,2
Thu_00052,Thursday,"Four Square Eden Terrace,Four Square Ellerslie",8,61.2,144,205.2,752.43,0.0,0.0,752.43,2
Thu_00053,Thursday,"Four Square Eden Terrace,Four Square Remuera",8,61.3,144,205.3,752.94,0.0,0.0,752.94,2
Thu_00054,Thursday,New World Hobsonville,8,61.5,144,205.5,753.49,0.0,0.0,753.49,1
Thu_00055,Thursday,"Four Square Britomart,Four Square Fair Price Henderson",7,80.3,126,206.3,756.54,0.0,0.0,756.54,2
Thu_00056,Thursday,"Four Square Fair Price Henderson,New World Metro Shore City",6,98.4,108,206.4,756.68,0.0,0.0,756.68,2
Thu_00057,Thursday,"Four Square Eden Terrace,New World Metro Shore City",7,80.6,126,206.6,757.43,0.0,0.0,757.43,2
Thu_00058,Thursday,"New World Mt Roskill,Four Square Onehunga",10,26.6,180,206.6,757.53,0.0,0.0,757.53,2
Thu_00059,Thursday,New World Papakura,7,80.6,126,206.6,757.63,0.0,0.0,757.63,1
Thu_00060,Thursday,Pak 'n Save Royal Oak,10,26.9,180,206.9,758.61,0.0,0.0,758.61,1
Thu_00061,Thursday,New World Victoria Park,9,46.5,162,208.5,764.58,0.0,0.0,764.58,1
Thu_00062,Thursday,"Four Square Botany Junction,Four Square Cockle Bay",6,101.2,108,209.2,767.17,0.0,0.0,767.17,2
Thu_00063,Thursday,"Four Square Ellerslie,Four Square Botany Junction",7,83.5,126,209.5,768.04,0.0,0.0,768.04,2
Thu_00064,Thursday,New World Stonefields,8,65.5,144,209.5,768.25,0.0,0.0,768.25,1
Thu_00065,Thursday,"Four Square Eden Terrace,Four Square Botany Junction",7,84.0,126,210.0,770.0,0.0,0.05,770.05,2
Thu_00066,Thursday,"Four Square Glen Eden,Four Square Fair Price Henderson",8,66.4,144,210.4,770.0,0.4,1.86,771.86,2
Thu_00067,Thursday,"Four Square Onehunga,New World Newmarket",9,48.6,162,210.6,770.0,0.6,3.34,773.34,2
Thu_00068,Thursday,"Four Square Ellerslie,Four Square Pakuranga Heights",7,84.8,126,210.8,770.0,0.8,4.33,774.33,2
Thu_00069,Thursday,"Four Square Eden Terrace,Four Square Pakuranga Heights",7,85.4,126,211.4,770.0,1.4,7.15,777.15,2
Thu_00070,Thursday,"Four Square Onehunga,New World Point Chevalier",9,49.7,162,211.7,770.0,1.7,8.8,778.8,2
Thu_00071,Thursday,"New World Metro Queen St,Four Square Ellerslie",8,67.7,144,211.7,770.0,1.7,8.94,778.94,2
Thu_00072,Thursday,"New World Metro Queen St,Four Square Remuera",8,67.9,144,211.9,770.0,1.9,9.67,779.67,2
Thu_00073,Thursday,"Four Square Britomart,Four Square Ellerslie",8,68.9,144,212.9,770.0,2.9,15.06,785.06,2
Thu_00074,Thursday,"Four Square Britomart,Four Square Remuera",8,69.1,144,213.1,770.0,3.1,15.78,785.78,2
Thu_00075,Thursday,"Four Square Pakuranga Heights,New World Metro Shore City",6,105.3,108,213.3,770.0,3.3,17.3,787.3,2
Thu_00076,Thursday,"Four Square Fair Price Henderson,Four Square Ellerslie",7,87.4,126,213.4,770.0,3.4,17.73,787.73,2
Thu_00077,Thursday,"Four Square Fair Price Henderson,Four Square Remuera",7,87.6,126,213.6,770.0,3.6,18.45,788.45,2
Thu_00078,Thursday,"Four Square Remuera,Four Square Botany Junction",7,88.5,126,214.5,770.0,4.5,23.1,793.1,2
Thu_00079,Thursday,"Four Square Remuera,Four Square Pakuranga Heights",7,89.8,126,215.8,770.0,5.8,30.2,800.2,2
Thu_00080,Thursday,New World Ormiston,8,72.3,144,216.3,770.0,6.3,32.43,802.43,1
Thu_00081,Thursday,"New World Metro Queen St,Four Square Botany Junction",7,90.5,126,216.5,770.0,6.5,33.75,803.75,2
Thu_00082,Thursday,"Four Square Ellerslie,New World Metro Shore City",7,90.7,126,216.7,770.0,6.7,34.38,804.38,2
Thu_00083,Thursday,"Four Square Remuera,New World Metro Shore City",7,90.8,126,216.8,770.0,6.8,35.1,805.1,2
Thu_00084,Thursday,"Four Square Hobsonville,New World Metro Shore City",7,91.4,126,217.4,770.0,7.4,38.46,808.46,2
Thu_00085,Thursday,"Four Square Britomart,Four Square Botany Junction",7,91.7,126,217.7,770.0,7.7,39.87,809.87,2
Thu_00086,Thursday,"New World Metro Queen St,Four Square Pakuranga Heights",7,91.9,126,217.9,770.0,7.9,40.85,810.85,2
Thu_00087,Thursday,Pak 'n Save Manukau,9,55.9,162,217.9,770.0,7.9,41.05,811.05,1
Thu_00088,Thursday,"Four Square Pakuranga Heights,Four Square St Heliers",7,92.0,126,218.0,770.0,8.0,41.14,811.14,2
Thu_00089,Thursday,"Four Square Fair Price Henderson,Four Square Botany Junction",6,110.2,108,218.2,770.0,8.2,42.54,812.54,2
Thu_00090,Thursday,Pak 'n Save Mangere,10,38.7,180,218.7,770.0,8.7,44.74,814.74,1
Thu_00091,Thursday,"Four Square Britomart,Four Square Pakuranga Heights",7,93.1,126,219.1,770.0,9.1,46.96,816.96,2
Thu_00092,Thursday,New World Milford,8,75.5,144,219.5,770.0,9.5,48.84,818.84,1
Thu_00093,Thursday,"Four Square Onehunga,Four Square Torbay",6,111.5,108,219.5,770.0,9.5,49.27,819.27,2
Thu_00094,Thursday,"Four Square Fair Price Henderson,Four Square Pakuranga Heights",6,111.6,108,219.6,770.0,9.6,49.64,819.64,2
Thu_00095,Thursday,"Four Square Onehunga,New World Papatoetoe",9,57.9,162,219.9,770.0,9.9,51.34,821.34,2
Thu_00096,Thursday,"Four Square Botany Junction,New World Metro Shore City",6,113.0,108,221.0,770.0,11.0,56.84,826.84,2
Thu_00097,Thursday,"New World Metro Shore City,Four Square Lancaster",7,95.5,126,221.5,770.0,11.5,59.28,829.28,2
Thu_00098,Thursday,"Four Square Eden Terrace,Four Square Hobsonville",8,78.8,144,222.8,770.0,12.8,66.15,836.15,2
Thu_00099,Thursday,"Four Square Remuera,Four Square St Heliers",8,80.6,144,224.6,770.0,14.6,75.18,845.18,2
Thu_00100,Thursday,"Four Square Ellerslie,Four Square St Heliers",8,81.4,144,225.4,770.0,15.4,79.68,849.68,2
Thu_00101,Thursday,"Four Square Onehunga,New World New Lynn",10,46.2,180,226.2,770.0,16.2,83.48,853.48,2
Thu_00102,Thursday,"Four Square Britomart,Four Square St Heliers",8,82.7,144,226.7,770.0,16.7,86.19,856.19,2
Thu_00103,Thursday,"New World Metro Queen St,Four Square St Heliers",8,83.5,144,227.5,770.0,17.5,90.63,860.63,2
Thu_00104,Thursday,"Four Square Onehunga,New World Green Bay",10,48.0,180,228.0,770.0,18.0,93.19,863.19,2
Thu_00105,Thursday,"Four Square Eden Terrace,Four Square St Heliers",8,84.5,144,228.5,770.0,18.5,95.57,865.57,2
Thu_00106,Thursday,New World Howick,8,85.8,144,229.8,770.0,19.8,102.46,872.46,1
Thu_00107,Thursday,"Four Square Fair Price Henderson,Four Square Lancaster",7,104.5,126,230.5,770.0,20.5,106.04,876.04,2
Thu_00108,Thursday,"New World Metro Queen St,Four Square Hobsonville",8,86.8,144,230.8,770.0,20.8,107.55,877.55,2
Thu_00109,Thursday,"Four Square Ellerslie,Four Square Cockle Bay",7,105.2,126,231.2,770.0,21.2,109.66,879.66,2
Thu_00110,Thursday,New World Eastridge,9,69.3,162,231.3,770.0,21.3,109.83,879.83,1
Thu_00111,Thursday,"Four Square Eden Terrace,Four Square Glen Eden",9,69.3,162,231.3,770.0,21.3,109.86,879.86,2
Thu_00112,Thursday,"Four Square Onehunga,New World Remuera",10,51.3,180,231.3,770.0,21.3,110.27,880.27,2
Thu_00113,Thursday,"Four Square Eden Terrace,Four Square Cockle Bay",7,105.8,126,231.8,770.0,21.8,112.48,882.48,2
Thu_00114,Thursday,"Four Square Britomart,Four Square Hobsonville",8,88.0,144,232.0,770.0,22.0,113.67,883.67,2
Thu_00115,Thursday,"Four Square Onehunga,New World Southmall",9,70.4,162,232.4,770.0,22.4,115.76,885.76,2
Thu_00116,Thursday,New World Birkenhead,9,70.4,162,232.4,770.0,22.4,115.89,885.89,1
Thu_00117,Thursday,"Four Square Botany Junction,Four Square St Heliers",7,107.1,126,233.1,770.0,23.1,119.42,889.42,2
Thu_00118,Thursday,"New World Metro Queen St,Four Square Lancaster",8,89.8,144,233.8,770.0,23.8,122.74,892.74,2
Thu_00119,Thursday,"Four Square Britomart,Four Square Lancaster",8,90.3,144,234.3,770.0,24.3,125.47,895.47,2
Thu_00120,Thursday,"Four Square Onehunga,Four Square Ellerslie,Four Square Remuera",10,55.0,180,235.0,770.0,25.0,129.22,899.22,3
Thu_00121,Thursday,"Four Square Onehunga,Four Square Ellerslie,Four Square Eden Terrace",10,55.0,180,235.0,770.0,25.0,129.3,899.3,3
Thu_00122,Thursday,Pak 'n Save Henderson,10,55.9,180,235.9,770.0,25.9,133.57,903.57,1
Thu_00123,Thursday,"Four Square Remuera,Four Square Cockle Bay",7,110.2,126,236.2,770.0,26.2,135.53,905.53,2
Thu_00124,Thursday,"Four Square Eden Terrace,Four Square Lancaster",8,92.4,144,236.4,770.0,26.4,136.48,906.48,2
Thu_00125,Thursday,"Four Square Fair Price Henderson,Four Square St Heliers",7,110.7,126,236.7,770.0,26.7,138.06,908.06,2
Thu_00126,Thursday,"Four Square Cockle Bay,Four Square St Heliers",7,112.2,126,238.2,770.0,28.2,145.69,915.69,2
Thu_00127,Thursday,"New World Metro Queen St,Four Square Cockle Bay",7,112.3,126,238.3,770.0,28.3,146.18,916.18,2
Thu_00128,Thursday,"New World Metro Shore City,Four Square St Heliers",7,112.9,126,238.9,770.0,28.9,149.32,919.32,2
Thu_00129,Thursday,"Four Square Glen Eden,New World Metro Queen St",9,77.4,162,239.4,770.0,29.4,152.15,922.15,2
Thu_00130,Thursday,"Four Square Britomart,Four Square Cockle Bay",7,113.5,126,239.5,770.0,29.5,152.3,922.3,2
Thu_00131,Thursday,New World Browns Bay,8,95.5,144,239.5,770.0,29.5,152.63,922.63,1
Thu_00132,Thursday,"Four Square Ellerslie,Four Square Hobsonville",8,95.9,144,239.9,770.0,29.9,154.66,924.66,2
Thu_00133,Thursday,"Four Square Fair Price Henderson,Four Square Cockle Bay",6,132.0,108,240.0,770.0,30.0,154.97,924.97,2
Thu_00134,Thursday,"Four Square Remuera,Four Square Hobsonville",8,96.1,144,240.1,770.0,30.1,155.38,925.38,2
Thu_00135,Thursday,"Four Square Glen Eden,Four Square Britomart",9,78.6,162,240.6,770.0,30.6,158.27,928.27,2
Thu_00136,Thursday,"Four Square Onehunga,New World Stonefields",10,60.7,180,240.7,770.0,30.7,158.69,928.69,2
Thu_00137,Thursday,"Four Square Hobsonville,Four Square Lancaster",8,97.6,144,241.6,770.0,31.6,163.27,933.27,2
Thu_00138,Thursday,New World Botany,9,79.9,162,241.9,770.0,31.9,164.62,934.62,1
Thu_00139,Thursday,"New World Metro Shore City,Four Square Torbay",7,116.0,126,242.0,770.0,32.0,165.32,935.32,2
Thu_00140,Thursday,"New World Metro Shore City,Four Square Cockle Bay",6,134.2,108,242.2,770.0,32.2,166.23,936.23,2
Thu_00141,Thursday,"Four Square Glen Eden,New World Metro Shore City",8,98.8,144,242.8,770.0,32.8,169.54,939.54,2
Thu_00142,Thursday,"New World Mt Albert,Four Square Onehunga",11,45.2,198,243.2,770.0,33.2,171.42,941.42,2
Thu_00143,Thursday,"Four Square Pakuranga Heights,Four Square Lancaster",7,117.2,126,243.2,770.0,33.2,171.49,941.49,2
Thu_00144,Thursday,"Four Square Fair Price Henderson,Four Square Torbay",7,117.6,126,243.6,770.0,33.6,173.52,943.52,2
Thu_00145,Thursday,"Four Square Hobsonville,Four Square Botany Junction",7,117.9,126,243.9,770.0,33.9,175.19,945.19,2
Thu_00146,Thursday,Pak 'n Save Botany,9,82.3,162,244.3,770.0,34.3,177.17,947.17,1
Thu_00147,Thursday,"Four Square Glen Eden,Four Square Hobsonville",9,82.4,162,244.4,770.0,34.4,177.8,947.8,2
Thu_00148,Thursday,"New World Point Chevalier,Four Square Fair Price Henderson",10,64.4,180,244.4,770.0,34.4,177.92,947.92,2
Thu_00149,Thursday,"Four Square Hobsonville,Four Square Pakuranga Heights",7,119.3,126,245.3,770.0,35.3,182.28,952.28,2
Thu_00150,Thursday,"New World Point Chevalier,Four Square Eden Terrace",11,47.5,198,245.5,770.0,35.5,183.36,953.36,2
Thu_00151,Thursday,"Four Square Onehunga,Pak 'n Save Royal Oak",12,30.3,216,246.3,770.0,36.3,187.64,957.64,2
Thu_00152,Thursday,"Four Square Ellerslie,Four Square Lancaster",8,102.5,144,246.5,770.0,36.5,188.57,958.57,2
Thu_00153,Thursday,New World Long Bay,8,102.6,144,246.6,770.0,36.6,189.18,959.18,1
Thu_00154,Thursday,"Four Square Remuera,Four Square Lancaster",8,102.6,144,246.6,770.0,36.6,189.3,959.3,2
Thu_00155,Thursday,"Four Square Eden Terrace,New World Newmarket",11,50.1,198,248.1,770.0,38.1,196.92,966.92,2
Thu_00156,Thursday,"Four Square Glen Eden,Four Square Botany Junction",8,104.3,144,248.3,770.0,38.3,197.74,967.74,2
Thu_00157,Thursday,"Four Square Glen Eden,Four Square Ellerslie",9,86.6,162,248.6,770.0,38.6,199.26,969.26,2
Thu_00158,Thursday,"Four Square Glen Eden,Four Square Remuera",9,86.7,162,248.7,770.0,38.7,199.98,969.98,2
Thu_00159,Thursday,"Four Square Onehunga,New World Papakura",9,87.8,162,249.8,770.0,39.8,205.62,975.62,2
Thu_00160,Thursday,"New World Papatoetoe,Four Square Botany Junction",10,70.4,180,250.4,770.0,40.4,208.96,978.96,2
Thu_00161,Thursday,"Four Square Botany Junction,Four Square Lancaster",7,124.8,126,250.8,770.0,40.8,211.03,981.03,2
Thu_00162,Thursday,New World Albany,9,89.3,162,251.3,770.0,41.3,213.24,983.24,1
Thu_00163,Thursday,"New World Mt Roskill,Four Square Fair Price Henderson",11,54.9,198,252.9,770.0,42.9,221.7,991.7,2
Thu_00164,Thursday,"Four Square Onehunga,New World Victoria Park",11,55.4,198,253.4,770.0,43.4,224.24,994.24,2
Thu_00165,Thursday,"New World Point Chevalier,New World Metro Queen St",11,55.5,198,253.5,770.0,43.5,224.76,994.76,2
Thu_00166,Thursday,Pak 'n Save Ormiston,10,73.6,180,253.6,770.0,43.6,225.37,995.37,1
Thu_00167,Thursday,New World Devonport,9,91.8,162,253.8,770.0,43.8,226.3,996.3,1
Thu_00168,Thursday,"New World Newmarket,New World Metro Queen St",11,56.4,198,254.4,770.0,44.4,229.5,999.5,2
Thu_00169,Thursday,"Four Square Hobsonville,Four Square Torbay",8,110.7,144,254.7,770.0,44.7,230.75,1000.75,2
Thu_00170,Thursday,"New World Point Chevalier,Four Square Britomart",11,56.7,198,254.7,770.0,44.7,230.88,1000.88,2
Thu_00171,Thursday,"Four Square Glen Eden,Four Square Pakuranga Heights",8,110.7,144,254.7,770.0,44.7,231.17,1001.17,2
Thu_00172,Thursday,"Pak 'n Save Mt Albert,Four Square Onehunga",12,39.0,216,255.0,770.0,45.0,232.61,1002.61,2
Thu_00173,Thursday,"New World Metro Queen St,Four Square Torbay",8,111.9,144,255.9,770.0,45.9,237.13,1007.13,2
Thu_00174,Thursday,"New World Mt Roskill,Four Square Eden Terrace",12,40.2,216,256.2,770.0,46.2,238.87,1008.87,2
Thu_00175,Thursday,"New World Newmarket,Four Square Britomart",11,58.3,198,256.3,770.0,46.3,239.05,1009.05,2
Thu_00176,Thursday,"Four Square Britomart,Four Square Torbay",8,112.4,144,256.4,770.0,46.4,239.86,1009.86,2
Thu_00177,Thursday,"Four Square Onehunga,New World Hobsonville",10,76.5,180,256.5,770.0,46.5,240.05,1010.05,2
Thu_00178,Thursday,"New World Point Chevalier,New World Metro Shore City",10,76.9,180,256.9,770.0,46.9,242.14,1012.14,2
Thu_00179,Thursday,"New World Newmarket,Four Square Fair Price Henderson",10,77.2,180,257.2,770.0,47.2,243.7,1013.7,2
Thu_00180,Thursday,"New World Newmarket,Four Square Ellerslie",11,60.4,198,258.4,770.0,48.4,249.84,1019.84,2
Thu_00181,Thursday,"New World Newmarket,Four Square Remuera",11,60.5,198,258.5,770.0,48.5,250.56,1020.56,2
Thu_00182,Thursday,"Four Square Eden Terrace,Four Square Torbay",8,114.6,144,258.6,770.0,48.6,250.87,1020.87,2
Thu_00183,Thursday,"New World Southmall,Four Square Botany Junction",10,78.7,180,258.7,770.0,48.7,251.71,1021.71,2
Thu_00184,Thursday,Pak 'n Save Highland Park,10,79.3,180,259.3,770.0,49.3,254.75,1024.75,1
Thu_00185,Thursday,"Four Square Onehunga,New World Ormiston",10,79.4,180,259.4,770.0,49.4,255.49,1025.49,2
Thu_00186,Thursday,"New World Newmarket,New World Metro Shore City",10,79.6,180,259.6,770.0,49.6,256.07,1026.07,2
Thu_00187,Thursday,Pak 'n Save Glen Innes,10,80.7,180,260.7,770.0,50.7,262.06,1032.06,1
Thu_00188,Thursday,"Four Square Onehunga,Pak 'n Save Manukau",11,63.1,198,261.1,770.0,51.1,264.1,1034.1,2
Thu_00189,Thursday,Pak 'n Save Clendon,11,63.5,198,261.5,770.0,51.5,265.85,1035.85,1
Thu_00190,Thursday,"Four Square Onehunga,Pak 'n Save Mangere",12,45.8,216,261.8,770.0,51.8,267.79,1037.79,2
Thu_00191,Thursday,"Four Square Hobsonville,Four Square St Heliers",8,118.4,144,262.4,770.0,52.4,270.71,1040.71,2
Thu_00192,Thursday,"New World Point Chevalier,Four Square Ellerslie",11,64.6,198,262.6,770.0,52.6,271.87,1041.87,2
Thu_00193,Thursday,"New World Point Chevalier,Four Square Remuera",11,64.8,198,262.8,770.0,52.8,272.59,1042.59,2
Thu_00194,Thursday,"New World Newmarket,Four Square Botany Junction",10,83.2,180,263.2,770.0,53.2,274.65,1044.65,2
Thu_00195,Thursday,Pak 'n Save Sylvia Park,11,65.5,198,263.5,770.0,53.5,276.38,1046.38,1
Thu_00196,Thursday,"New World New Lynn,Four Square Fair Price Henderson",11,65.9,198,263.9,770.0,53.9,278.23,1048.23,2
Thu_00197,Thursday,"Four Square Onehunga,New World Milford",10,84.1,180,264.1,770.0,54.1,279.44,1049.44,2
Thu_00198,Thursday,"Four Square Onehunga,New World Eastridge",11,66.2,198,264.2,770.0,54.2,280.17,1050.17,2
Thu_00199,Thursday,"New World Mt Roskill,New World Metro Queen St",12,48.2,216,264.2,770.0,54.2,280.28,1050.28,2
Thu_00200,Thursday,"New World Newmarket,Four Square Pakuranga Heights",10,84.5,180,264.5,770.0,54.5,281.74,1051.74,2
Thu_00201,Thursday,"Four Square Pakuranga Heights,Four Square Torbay",7,139.3,126,265.3,770.0,55.3,285.88,1055.88,2
Thu_00202,Thursday,"New World Mt Roskill,Four Square Britomart",12,49.4,216,265.4,770.0,55.4,286.39,1056.39,2
Thu_00203,Thursday,"Four Square Hobsonville,Four Square Cockle Bay",7,139.7,126,265.7,770.0,55.7,287.61,1057.61,2
Thu_00204,Thursday,"New World Papatoetoe,Four Square Pakuranga Heights",10,85.7,180,265.7,770.0,55.7,287.87,1057.87,2
Thu_00205,Thursday,"New World Green Bay,Four Square Fair Price Henderson",11,67.9,198,265.9,770.0,55.9,289.03,1059.03,2
Thu_00206,Thursday,"Four Square Lancaster,Four Square Torbay",8,122.0,144,266.0,770.0,56.0,289.14,1059.14,2
Thu_00207,Thursday,"New World Mt Roskill,Four Square Botany Junction",11,68.0,198,266.0,770.0,56.0,289.54,1059.54,2
Thu_00208,Thursday,"New World Point Chevalier,Four Square Botany Junction",10,87.4,180,267.4,770.0,57.4,296.68,1066.68,2
Thu_00209,Thursday,"New World Mt Roskill,New World Metro Shore City",11,69.6,198,267.6,770.0,57.6,297.66,1067.66,2
Thu_00210,Thursday,"Four Square Onehunga,New World Howick",10,88.5,180,268.5,770.0,58.5,302.05,1072.05,2
Thu_00211,Thursday,"Four Square Ellerslie,Four Square Torbay",8,124.6,144,268.6,770.0,58.6,302.96,1072.96,2
Thu_00212,Thursday,"Four Square Lancaster,Four Square St Heliers",8,124.7,144,268.7,770.0,58.7,303.51,1073.51,2
Thu_00213,Thursday,"Four Square Remuera,Four Square Torbay",8,124.8,144,268.8,770.0,58.8,303.69,1073.69,2
Thu_00214,Thursday,"New World Point Chevalier,Four Square Pakuranga Heights",10,88.8,180,268.8,770.0,58.8,303.77,1073.77,2
Thu_00215,Thursday,Pak 'n Save Wairau Road,11,71.3,198,269.3,770.0,59.3,306.64,1076.64,1
Thu_00216,Thursday,"Four Square Eden Terrace,New World Metro Queen St,Four Square Britomart",12,54.0,216,270.0,770.0,60.0,310.14,1080.14,3
Thu_00217,Thursday,"New World Mt Roskill,Four Square Pakuranga Heights",11,72.1,198,270.1,770.0,60.1,310.3,1080.3,2
Thu_00218,Thursday,"New World Point Chevalier,Four Square Hobsonville",11,72.1,198,270.1,770.0,60.1,310.57,1080.57,2
Thu_00219,Thursday,"New World Papatoetoe,Four Square Ellerslie",11,72.2,198,270.2,770.0,60.2,311.03,1081.03,2
Thu_00220,Thursday,"Four Square Eden Terrace,New World Papatoetoe",11,72.9,198,270.9,770.0,60.9,314.5,1084.5,2
Thu_00221,Thursday,"Four Square Botany Junction,New World Ormiston",11,73.6,198,271.6,770.0,61.6,318.19,1088.19,2
Thu_00222,Thursday,"Four Square Glen Eden,Four Square St Heliers",9,109.9,162,271.9,770.0,61.9,319.59,1089.59,2
Thu_00223,Thursday,"New World New Lynn,Four Square Eden Terrace",12,56.0,216,272.0,770.0,62.0,320.18,1090.18,2
Thu_00224,Thursday,"Four Square Lancaster,Four Square Cockle Bay",7,146.0,126,272.0,770.0,62.0,320.42,1090.42,2
