RouteID,Weekday,Stores,Pallets,DriveMin,UnloadMin,TotalMin,BaseCost,OvertimeMin,OvertimeCost,TotalCost,NStops
Sat_00069,Saturday,"Four Square Ellerslie,Four Square Botany Junction",2,83.5,36,119.5,438.04,0.0,0.0,438.04,2
Sat_00070,Saturday,"New World Point Chevalier,Four Square Eden Terrace",4,47.5,72,119.5,438.12,0.0,0.0,438.12,2
Sat_00071,Saturday,New World Stonefields,3,65.5,54,119.5,438.25,0.0,0.0,438.25,1
Sat_00072,Saturday,"New World Mt Roskill,New World New Lynn",5,29.8,90,119.8,439.35,0.0,0.0,439.35,2
Sat_00073,Saturday,"Four Square Eden Terrace,Four Square Botany Junction",2,84.0,36,120.0,440.04,0.0,0.0,440.04,2
Sat_00074,Saturday,"Four Square Onehunga,New World Green Bay",4,48.0,72,120.0,440.14,0.0,0.0,440.14,2
Sat_00075,Saturday,"New World Mt Roskill,New World Metro Queen St",4,48.2,72,120.2,440.91,0.0,0.0,440.91,2
Sat_00076,Saturday,"Four Square Eden Terrace,Four Square St Heliers",2,84.5,36,120.5,441.82,0.0,0.0,441.82,2
Sat_00077,Saturday,"Four Square Onehunga,New World Newmarket",4,48.6,72,120.6,442.37,0.0,0.0,442.37,2
Sat_00078,Saturday,"New World Mt Roskill,New World Green Bay",5,30.9,90,120.9,443.25,0.0,0.0,443.25,2
Sat_00079,Saturday,"Four Square Onehunga,New World Point Chevalier",4,49.7,72,121.7,446.24,0.0,0.0,446.24,2
Sat_00080,Saturday,"New World Metro Queen St,Four Square Ellerslie",3,67.7,54,121.7,446.35,0.0,0.0,446.35,2
Sat_00081,Saturday,"New World Metro Queen St,Four Square Remuera",3,67.9,54,121.9,446.86,0.0,0.0,446.86,2
Sat_00082,Saturday,"New World Mt Roskill,Four Square Botany Junction",3,68.0,54,122.0,447.48,0.0,0.0,447.48,2
Sat_00083,Saturday,"Four Square Eden Terrace,New World Newmarket",4,50.1,72,122.1,447.75,0.0,0.0,447.75,2
Sat_00084,Saturday,Four Square Torbay,1,104.3,18,122.3,448.34,0.0,0.0,448.34,1
Sat_00085,Saturday,"Four Square Glen Eden,Four Square Ellerslie",2,86.6,36,122.6,449.41,0.0,0.0,449.41,2
Sat_00086,Saturday,"Four Square Glen Eden,Four Square Remuera",2,86.7,36,122.7,449.92,0.0,0.0,449.92,2
Sat_00087,Saturday,New World Eastridge,3,69.3,54,123.3,451.94,0.0,0.0,451.94,1
Sat_00088,Saturday,"Four Square Fair Price Henderson,Four Square Ellerslie",2,87.4,36,123.4,452.58,0.0,0.0,452.58,2
Sat_00089,Saturday,"Four Square Fair Price Henderson,Four Square Remuera",2,87.6,36,123.6,453.1,0.0,0.0,453.1,2
Sat_00090,Saturday,"New World Mt Roskill,New World Metro Shore City",3,69.6,54,123.6,453.24,0.0,0.0,453.24,2
Sat_00091,Saturday,"Four Square Eden Terrace,New World Victoria Park",4,52.3,72,124.3,455.68,0.0,0.0,455.68,2
Sat_00092,Saturday,New World Birkenhead,3,70.4,54,124.4,456.24,0.0,0.0,456.24,1
Sat_00093,Saturday,"Four Square Remuera,Four Square Botany Junction",2,88.5,36,124.5,456.39,0.0,0.0,456.39,2
Sat_00094,Saturday,"Four Square Onehunga,Four Square Lancaster",2,89.4,36,125.4,459.78,0.0,0.0,459.78,2
Sat_00095,Saturday,"New World Mt Roskill,New World Point Chevalier",5,35.4,90,125.4,459.9,0.0,0.0,459.9,2
Sat_00096,Saturday,"New World Mt Roskill,Four Square Onehunga,Four Square Remuera",4,53.9,72,125.9,461.55,0.0,0.0,461.55,3
Sat_00097,Saturday,New World Ormiston,3,72.3,54,126.3,463.02,0.0,0.0,463.02,1
Sat_00098,Saturday,"New World Mt Roskill,New World Remuera",4,54.5,72,126.5,463.94,0.0,0.0,463.94,2
Sat_00099,Saturday,"Four Square Ellerslie,New World Metro Shore City",2,90.7,36,126.7,464.4,0.0,0.0,464.4,2
Sat_00100,Saturday,"Four Square Remuera,New World Metro Shore City",2,90.8,36,126.8,464.91,0.0,0.0,464.91,2
Sat_00101,Saturday,"Four Square Onehunga,New World Victoria Park",4,55.4,72,127.4,467.14,0.0,0.0,467.14,2
Sat_00102,Saturday,"Four Square Hobsonville,New World Metro Shore City",2,91.4,36,127.4,467.29,0.0,0.0,467.29,2
Sat_00103,Saturday,"New World New Lynn,Four Square Eden Terrace",4,56.0,72,128.0,469.23,0.0,0.0,469.23,2
Sat_00104,Saturday,"Four Square Onehunga,Four Square Pakuranga Heights",3,74.0,54,128.0,469.32,0.0,0.0,469.32,2
Sat_00105,Saturday,"Four Square Onehunga,New World Remuera,Four Square Remuera",4,56.0,72,128.0,469.33,0.0,0.0,469.33,3
Sat_00106,Saturday,"New World Mt Albert,Four Square Glen Eden",4,56.3,72,128.3,470.45,0.0,0.0,470.45,2
Sat_00107,Saturday,"Four Square Eden Terrace,Four Square Lancaster",2,92.4,36,128.4,470.85,0.0,0.0,470.85,2
Sat_00108,Saturday,New World Milford,3,75.5,54,129.5,474.66,0.0,0.0,474.66,1
Sat_00109,Saturday,"Four Square Onehunga,New World Papatoetoe",4,57.9,72,129.9,476.43,0.0,0.0,476.43,2
Sat_00110,Saturday,"New World Green Bay,Four Square Eden Terrace",4,58.1,72,130.1,476.89,0.0,0.0,476.89,2
Sat_00111,Saturday,"Four Square Onehunga,Four Square Ellerslie,Four Square Remuera,Four Square Eden Terrace",4,58.6,72,130.6,478.98,0.0,0.0,478.98,4
Sat_00112,Saturday,"Four Square Glen Eden,New World Metro Queen St",3,77.4,54,131.4,481.98,0.0,0.0,481.98,2
Sat_00113,Saturday,"New World Metro Shore City,Four Square Lancaster",2,95.5,36,131.5,482.07,0.0,0.0,482.07,2
Sat_00114,Saturday,New World Browns Bay,2,95.5,36,131.5,482.32,0.0,0.0,482.32,1
Sat_00115,Saturday,"New World Metro Queen St,New World Metro Shore City",3,77.9,54,131.9,483.68,0.0,0.0,483.68,2
Sat_00116,Saturday,"Four Square Ellerslie,Four Square Hobsonville",2,95.9,36,131.9,483.76,0.0,0.0,483.76,2
Sat_00117,Saturday,"Four Square Remuera,Four Square Hobsonville",2,96.1,36,132.1,484.27,0.0,0.0,484.27,2
Sat_00118,Saturday,"New World Newmarket,Four Square Ellerslie",4,60.4,72,132.4,485.3,0.0,0.0,485.3,2
Sat_00119,Saturday,"New World Mt Albert,Four Square Ellerslie",4,60.4,72,132.4,485.51,0.0,0.0,485.51,2
Sat_00120,Saturday,"New World Newmarket,Four Square Remuera",4,60.5,72,132.5,485.82,0.0,0.0,485.82,2
Sat_00121,Saturday,"New World Mt Albert,Four Square Remuera",4,60.6,72,132.6,486.02,0.0,0.0,486.02,2
Sat_00122,Saturday,"Four Square Onehunga,New World Stonefields",4,60.7,72,132.7,486.62,0.0,0.0,486.62,2
Sat_00123,Saturday,"New World Mt Albert,Four Square Fair Price Henderson",4,60.8,72,132.8,486.95,0.0,0.0,486.95,2
Sat_00124,Saturday,"Four Square Pakuranga Heights,Four Square Botany Junction",3,78.8,54,132.8,486.97,0.0,0.0,486.97,2
Sat_00125,Saturday,"New World Metro Queen St,Four Square Fair Price Henderson",3,79.1,54,133.1,488.19,0.0,0.0,488.19,2
Sat_00126,Saturday,"Four Square Hobsonville,Four Square Lancaster",2,97.6,36,133.6,489.87,0.0,0.0,489.87,2
Sat_00127,Saturday,"New World Point Chevalier,Four Square Glen Eden",4,61.9,72,133.9,490.79,0.0,0.0,490.79,2
Sat_00128,Saturday,New World Botany,3,79.9,54,133.9,490.82,0.0,0.0,490.82,1
Sat_00129,Saturday,"Four Square Fair Price Henderson,New World Metro Shore City",2,98.4,36,134.4,492.68,0.0,0.0,492.68,2
Sat_00130,Saturday,New World Papakura,3,80.6,54,134.6,493.63,0.0,0.0,493.63,1
Sat_00131,Saturday,"New World Mt Roskill,Four Square St Heliers",3,80.7,54,134.7,493.73,0.0,0.0,493.73,2
Sat_00132,Saturday,"Four Square Glen Eden,New World Metro Shore City",2,98.8,36,134.8,494.32,0.0,0.0,494.32,2
Sat_00133,Saturday,"New World Hobsonville,Four Square Hobsonville",4,62.9,72,134.9,494.51,0.0,0.0,494.51,2
Sat_00134,Saturday,Pak 'n Save Royal Oak,6,26.9,108,134.9,494.61,0.0,0.0,494.61,1
Sat_00135,Saturday,"Four Square Eden Terrace,New World Remuera,Four Square Remuera",4,63.0,72,135.0,495.12,0.0,0.0,495.12,3
Sat_00136,Saturday,"New World Mt Roskill,Four Square Lancaster",3,81.5,54,135.5,496.67,0.0,0.0,496.67,2
Sat_00137,Saturday,"New World Remuera,Four Square St Heliers",3,81.5,54,135.5,496.99,0.0,0.0,496.99,2
Sat_00138,Saturday,"New World Mt Roskill,New World Newmarket",5,46.3,90,136.3,499.66,0.0,0.0,499.66,2
Sat_00139,Saturday,"New World Point Chevalier,Four Square Fair Price Henderson",4,64.4,72,136.4,500.27,0.0,0.0,500.27,2
Sat_00140,Saturday,"New World Remuera,Four Square Remuera,Four Square Ellerslie",4,64.6,72,136.6,500.91,0.0,0.0,500.91,3
Sat_00141,Saturday,"New World Point Chevalier,Four Square Ellerslie",4,64.6,72,136.6,500.94,0.0,0.0,500.94,2
Sat_00142,Saturday,"New World Point Chevalier,Four Square Remuera",4,64.8,72,136.8,501.45,0.0,0.0,501.45,2
Sat_00143,Saturday,"New World Metro Queen St,New World Remuera",4,64.9,72,136.9,501.95,0.0,0.0,501.95,2
Sat_00144,Saturday,"New World Mt Roskill,New World Victoria Park",5,47.2,90,137.2,503.12,0.0,0.0,503.12,2
Sat_00145,Saturday,"New World Metro Queen St,Four Square St Heliers",3,83.5,54,137.5,504.32,0.0,0.0,504.32,2
Sat_00146,Saturday,"Four Square Glen Eden,New World Remuera",3,83.7,54,137.7,505.02,0.0,0.0,505.02,2
Sat_00147,Saturday,"New World New Lynn,Four Square Fair Price Henderson",4,65.9,72,137.9,505.45,0.0,0.0,505.45,2
Sat_00148,Saturday,"Four Square Ellerslie,Four Square Remuera,Four Square St Heliers",3,84.0,54,138.0,506.06,0.0,0.0,506.06,3
Sat_00149,Saturday,"Four Square Onehunga,New World Eastridge",4,66.2,72,138.2,506.83,0.0,0.0,506.83,2
Sat_00150,Saturday,"Four Square Ellerslie,Four Square Lancaster",2,102.5,36,138.5,507.83,0.0,0.0,507.83,2
Sat_00151,Saturday,"Four Square Fair Price Henderson,New World Remuera",3,84.6,54,138.6,508.19,0.0,0.0,508.19,2
Sat_00152,Saturday,"Four Square Remuera,Four Square Lancaster",2,102.6,36,138.6,508.34,0.0,0.0,508.34,2
Sat_00153,Saturday,"Four Square Ellerslie,Four Square Pakuranga Heights",3,84.8,54,138.8,509.07,0.0,0.0,509.07,2
Sat_00154,Saturday,"Four Square Ellerslie,New World Stonefields",4,67.0,72,139.0,509.6,0.0,0.0,509.6,2
Sat_00155,Saturday,"Four Square Eden Terrace,New World Remuera,Four Square Ellerslie",4,67.2,72,139.2,510.51,0.0,0.0,510.51,3
Sat_00156,Saturday,"Four Square Eden Terrace,Four Square Pakuranga Heights",3,85.4,54,139.4,511.07,0.0,0.0,511.07,2
Sat_00157,Saturday,"New World Remuera,Four Square Botany Junction",3,85.5,54,139.5,511.49,0.0,0.0,511.49,2
Sat_00158,Saturday,New World Howick,3,85.8,54,139.8,512.72,0.0,0.0,512.72,1
Sat_00159,Saturday,"New World Green Bay,Four Square Fair Price Henderson",4,67.9,72,139.9,513.12,0.0,0.0,513.12,2
Sat_00160,Saturday,"Four Square Remuera,New World Stonefields",4,68.1,72,140.1,513.77,0.0,0.0,513.77,2
Sat_00161,Saturday,"Four Square Glen Eden,Four Square Botany Junction",2,104.3,36,140.3,514.33,0.0,0.0,514.33,2
Sat_00162,Saturday,"New World Mt Albert,Four Square Hobsonville",4,68.5,72,140.5,515.08,0.0,0.0,515.08,2
Sat_00163,Saturday,"New World Mt Roskill,Four Square Glen Eden,Four Square Fair Price Henderson",4,68.5,72,140.5,515.12,0.0,0.0,515.12,3
Sat_00164,Saturday,"Four Square Fair Price Henderson,Four Square Lancaster",2,104.5,36,140.5,515.25,0.0,0.0,515.25,2
Sat_00165,Saturday,"New World Metro Queen St,Four Square Hobsonville",3,86.8,54,140.8,516.33,0.0,0.0,516.33,2
Sat_00166,Saturday,"New World Mt Albert,New World Metro Queen St",5,51.3,90,141.3,518.07,0.0,0.0,518.07,2
Sat_00167,Saturday,"New World Mt Roskill,New World Papatoetoe",5,51.5,90,141.5,518.67,0.0,0.0,518.67,2
Sat_00168,Saturday,"New World Remuera,New World Metro Shore City",3,87.8,54,141.8,520.01,0.0,0.0,520.01,2
Sat_00169,Saturday,"Four Square Eden Terrace,New World Stonefields",4,70.1,72,142.1,520.87,0.0,0.0,520.87,2
Sat_00170,Saturday,"New World Victoria Park,New World Metro Queen St",5,52.1,90,142.1,521.11,0.0,0.0,521.11,2
Sat_00171,Saturday,"Four Square Onehunga,New World Southmall",4,70.4,72,142.4,522.15,0.0,0.0,522.15,2
Sat_00172,Saturday,"New World Papatoetoe,Four Square Botany Junction",4,70.4,72,142.4,522.29,0.0,0.0,522.29,2
Sat_00173,Saturday,"New World Victoria Park,Four Square Ellerslie",4,71.1,72,143.1,524.58,0.0,0.0,524.58,2
Sat_00174,Saturday,"Four Square Botany Junction,Four Square St Heliers",2,107.1,36,143.1,524.75,0.0,0.0,524.75,2
Sat_00175,Saturday,"New World Mt Albert,New World Point Chevalier",6,35.1,108,143.1,524.87,0.0,0.0,524.87,2
Sat_00176,Saturday,"New World Victoria Park,Four Square Remuera",4,71.2,72,143.2,525.1,0.0,0.0,525.1,2
Sat_00177,Saturday,New World Albany,3,89.3,54,143.3,525.33,0.0,0.0,525.33,1
Sat_00178,Saturday,"New World Metro Queen St,Four Square Ellerslie,Four Square Remuera",4,71.3,72,143.3,525.57,0.0,0.0,525.57,3
Sat_00179,Saturday,"Four Square Eden Terrace,New World Metro Queen St,Four Square Ellerslie",4,71.4,72,143.4,525.9,0.0,0.0,525.9,3
Sat_00180,Saturday,"New World Metro Queen St,Four Square Lancaster",3,89.8,54,143.8,527.11,0.0,0.0,527.11,2
Sat_00181,Saturday,"Four Square Remuera,Four Square Pakuranga Heights",3,89.8,54,143.8,527.43,0.0,0.0,527.43,2
Sat_00182,Saturday,"New World New Lynn,New World Green Bay",6,36.0,108,144.0,527.82,0.0,0.0,527.82,2
Sat_00183,Saturday,Pak 'n Save Westgate,5,54.0,90,144.0,527.94,0.0,0.0,527.94,1
Sat_00184,Saturday,"New World Mt Roskill,Four Square Pakuranga Heights",4,72.1,72,144.1,528.21,0.0,0.0,528.21,2
Sat_00185,Saturday,"Four Square Remuera,New World Eastridge",4,72.1,72,144.1,528.33,0.0,0.0,528.33,2
Sat_00186,Saturday,"New World Point Chevalier,Four Square Hobsonville",4,72.1,72,144.1,528.41,0.0,0.0,528.41,2
Sat_00187,Saturday,"New World Papatoetoe,Four Square Ellerslie",4,72.2,72,144.2,528.73,0.0,0.0,528.73,2
Sat_00188,Saturday,"New World Metro Queen St,Four Square Botany Junction",3,90.5,54,144.5,529.95,0.0,0.0,529.95,2
Sat_00189,Saturday,"New World Mt Albert,New World Metro Shore City",4,72.7,72,144.7,530.41,0.0,0.0,530.41,2
Sat_00190,Saturday,"Four Square Eden Terrace,New World Papatoetoe",4,72.9,72,144.9,531.19,0.0,0.0,531.19,2
Sat_00191,Saturday,"New World New Lynn,Four Square Ellerslie",4,73.1,72,145.1,532.04,0.0,0.0,532.04,2
Sat_00192,Saturday,"New World New Lynn,Four Square Remuera",4,73.2,72,145.2,532.55,0.0,0.0,532.55,2
Sat_00193,Saturday,"New World Point Chevalier,New World Metro Queen St",5,55.5,90,145.5,533.51,0.0,0.0,533.51,2
Sat_00194,Saturday,"New World New Lynn,Four Square Hobsonville",4,73.5,72,145.5,533.59,0.0,0.0,533.59,2
Sat_00195,Saturday,"Four Square Botany Junction,New World Ormiston",4,73.6,72,145.6,533.81,0.0,0.0,533.81,2
Sat_00196,Saturday,"Four Square Eden Terrace,New World Eastridge",4,73.8,72,145.8,534.57,0.0,0.0,534.57,2
Sat_00197,Saturday,New World Devonport,3,91.8,54,145.8,534.6,0.0,0.0,534.6,1
Sat_00198,Saturday,"Four Square Glen Eden,Four Square St Heliers",2,109.9,36,145.9,534.81,0.0,0.0,534.81,2
Sat_00199,Saturday,"Four Square Pakuranga Heights,Four Square St Heliers",3,92.0,54,146.0,535.2,0.0,0.0,535.2,2
Sat_00200,Saturday,"New World Victoria Park,New World Metro Shore City",4,74.2,72,146.2,536.13,0.0,0.0,536.13,2
Sat_00201,Saturday,"Four Square Fair Price Henderson,Four Square Botany Junction",2,110.2,36,146.2,536.19,0.0,0.0,536.19,2
Sat_00202,Saturday,"New World Newmarket,New World Metro Queen St",5,56.4,90,146.4,536.87,0.0,0.0,536.87,2
Sat_00203,Saturday,Pak 'n Save Mangere,6,38.7,108,146.7,537.75,0.0,0.0,537.75,1
Sat_00204,Saturday,"Four Square Hobsonville,Four Square Torbay",2,110.7,36,146.7,537.76,0.0,0.0,537.76,2
Sat_00205,Saturday,"Four Square Fair Price Henderson,Four Square St Heliers",2,110.7,36,146.7,537.98,0.0,0.0,537.98,2
Sat_00206,Saturday,"Four Square Fair Price Henderson,New World Hobsonville",4,74.8,72,146.8,538.28,0.0,0.0,538.28,2
Sat_00207,Saturday,"New World Newmarket,New World Remuera",5,56.8,90,146.8,538.35,0.0,0.0,538.35,2
Sat_00208,Saturday,"Pak 'n Save Mt Albert,Four Square Onehunga",6,39.0,108,147.0,539.08,0.0,0.0,539.08,2
Sat_00209,Saturday,"New World Remuera,Four Square Hobsonville",3,93.1,54,147.1,539.37,0.0,0.0,539.37,2
Sat_00210,Saturday,"New World Green Bay,Four Square Ellerslie",4,75.2,72,147.2,539.71,0.0,0.0,539.71,2
Sat_00211,Saturday,"New World Green Bay,Four Square Remuera",4,75.3,72,147.3,540.22,0.0,0.0,540.22,2
Sat_00212,Saturday,"New World Papatoetoe,Four Square Remuera",4,75.4,72,147.4,540.49,0.0,0.0,540.49,2
Sat_00213,Saturday,"Four Square Glen Eden,New World Newmarket",4,75.5,72,147.5,540.74,0.0,0.0,540.74,2
Sat_00214,Saturday,"Four Square Onehunga,Four Square Torbay",2,111.5,36,147.5,540.96,0.0,0.0,540.96,2
Sat_00215,Saturday,"Four Square Ellerslie,New World Eastridge",4,75.6,72,147.6,541.04,0.0,0.0,541.04,2
Sat_00216,Saturday,"New World Mt Albert,New World Remuera",5,57.6,90,147.6,541.11,0.0,0.0,541.11,2
Sat_00217,Saturday,"Four Square Onehunga,Four Square Remuera,New World Newmarket",5,57.6,90,147.6,541.37,0.0,0.0,541.37,3
Sat_00218,Saturday,"Four Square Glen Eden,Four Square Lancaster",2,111.7,36,147.7,541.7,0.0,0.0,541.7,2
Sat_00219,Saturday,"New World Mt Roskill,Pak 'n Save Mt Albert",7,22.1,126,148.1,542.94,0.0,0.0,542.94,2
Sat_00220,Saturday,"New World Mt Albert,New World New Lynn",6,40.3,108,148.3,543.63,0.0,0.0,543.63,2
Sat_00221,Saturday,"Four Square Glen Eden,New World Victoria Park",4,76.4,72,148.4,544.19,0.0,0.0,544.19,2
Sat_00222,Saturday,"Four Square Onehunga,New World Hobsonville",4,76.5,72,148.5,544.36,0.0,0.0,544.36,2
Sat_00223,Saturday,"New World Point Chevalier,New World Metro Shore City",4,76.9,72,148.9,545.84,0.0,0.0,545.84,2
