RouteID,Weekday,Stores,Pallets,DriveMin,UnloadMin,TotalMin,BaseCost,OvertimeMin,OvertimeCost,TotalCost,NStops
Tue_00028,Tuesday,New World Eastridge,6,69.3,108,177.3,649.94,0.0,0.0,649.94,1
Tue_00029,Tuesday,"Four Square Onehunga,Four Square Ellerslie",7,51.4,126,177.4,650.49,0.0,0.0,650.49,2
Tue_00030,Tuesday,"Four Square Onehunga,Four Square Remuera",7,53.2,126,179.2,657.02,0.0,0.0,657.02,2
Tue_00031,Tuesday,New World Ormiston,6,72.3,108,180.3,661.02,0.0,0.0,661.02,1
Tue_00032,Tuesday,"Four Square Onehunga,New World Metro Queen St",7,54.4,126,180.4,661.5,0.0,0.0,661.5,2
Tue_00033,Tuesday,"Four Square Onehunga,Four Square St Heliers",6,75.2,108,183.2,671.57,0.0,0.0,671.57,2
Tue_00034,Tuesday,"Four Square Onehunga,Four Square Hobsonville",6,76.9,108,184.9,677.81,0.0,0.0,677.81,2
Tue_00035,Tuesday,"Four Square Eden Terrace,Four Square Hobsonville",6,78.8,108,186.8,684.95,0.0,0.0,684.95,2
Tue_00036,Tuesday,"Four Square Eden Terrace,Four Square Ellerslie",7,61.2,126,187.2,686.43,0.0,0.0,686.43,2
Tue_00037,Tuesday,"Four Square Eden Terrace,Four Square Remuera",7,61.3,126,187.3,686.94,0.0,0.0,686.94,2
Tue_00038,Tuesday,"Four Square Onehunga,Four Square Glen Eden",7,62.0,126,188.0,689.46,0.0,0.0,689.46,2
Tue_00039,Tuesday,New World Southmall,7,63.2,126,189.2,693.85,0.0,0.0,693.85,1
Tue_00040,Tuesday,"Four Square Britomart,Four Square St Heliers",6,82.7,108,190.7,699.17,0.0,0.0,699.17,2
Tue_00041,Tuesday,New World Stonefields,7,65.5,126,191.5,702.25,0.0,0.0,702.25,1
Tue_00042,Tuesday,"Four Square Eden Terrace,Four Square St Heliers",6,84.5,108,192.5,705.82,0.0,0.0,705.82,2
Tue_00043,Tuesday,New World Papatoetoe,8,50.8,144,194.8,714.14,0.0,0.0,714.14,1
Tue_00044,Tuesday,"Four Square Britomart,Four Square Ellerslie",7,68.9,126,194.9,714.69,0.0,0.0,714.69,2
Tue_00045,Tuesday,"Four Square Britomart,Four Square Remuera",7,69.1,126,195.1,715.2,0.0,0.0,715.2,2
Tue_00046,Tuesday,"Four Square Onehunga,Four Square Fair Price Henderson",7,69.2,126,195.2,715.68,0.0,0.0,715.68,2
Tue_00047,Tuesday,"Four Square Eden Terrace,Four Square Glen Eden",7,69.3,126,195.3,715.97,0.0,0.0,715.97,2
Tue_00048,Tuesday,"Four Square Britomart,Four Square Hobsonville",6,88.0,108,196.0,718.67,0.0,0.0,718.67,2
Tue_00049,Tuesday,"Four Square Eden Terrace,Four Square Fair Price Henderson",7,71.1,126,197.1,722.81,0.0,0.0,722.81,2
Tue_00050,Tuesday,"Four Square Onehunga,Four Square Lancaster",6,89.4,108,197.4,723.78,0.0,0.0,723.78,2
Tue_00051,Tuesday,New World Remuera,8,53.8,144,197.8,725.41,0.0,0.0,725.41,1
Tue_00052,Tuesday,"Four Square Britomart,Four Square Lancaster",6,90.3,108,198.3,727.05,0.0,0.0,727.05,2
Tue_00053,Tuesday,"Four Square Onehunga,Four Square Pakuranga Heights",7,74.0,126,200.0,733.32,0.0,0.0,733.32,2
Tue_00054,Tuesday,"Four Square Eden Terrace,Four Square Lancaster",6,92.4,108,200.4,734.85,0.0,0.0,734.85,2
Tue_00055,Tuesday,"Four Square Onehunga,Four Square Botany Junction",7,74.5,126,200.5,735.24,0.0,0.0,735.24,2
Tue_00056,Tuesday,"Four Square Fair Price Henderson,Four Square Hobsonville",7,75.2,126,201.2,737.74,0.0,0.0,737.74,2
Tue_00057,Tuesday,Pak 'n Save Mt Albert,10,21.7,180,201.7,739.4,0.0,0.0,739.4,1
Tue_00058,Tuesday,"Four Square Onehunga,New World Metro Shore City",7,77.6,126,203.6,746.36,0.0,0.0,746.36,2
Tue_00059,Tuesday,"Four Square Ellerslie,Four Square Remuera",8,60.3,144,204.3,749.02,0.0,0.0,749.02,2
Tue_00060,Tuesday,"Four Square Britomart,New World Metro Shore City",7,78.4,126,204.4,749.62,0.0,0.0,749.62,2
Tue_00061,Tuesday,"Four Square Glen Eden,Four Square Britomart",7,78.6,126,204.6,750.32,0.0,0.0,750.32,2
Tue_00062,Tuesday,New World Hobsonville,8,61.5,144,205.5,753.49,0.0,0.0,753.49,1
Tue_00063,Tuesday,"Four Square Hobsonville,Four Square Lancaster",6,97.6,108,205.6,753.87,0.0,0.0,753.87,2
Tue_00064,Tuesday,"Four Square Britomart,Four Square Fair Price Henderson",7,80.3,126,206.3,756.54,0.0,0.0,756.54,2
Tue_00065,Tuesday,"Four Square Remuera,Four Square St Heliers",7,80.6,126,206.6,757.35,0.0,0.0,757.35,2
Tue_00066,Tuesday,"Four Square Eden Terrace,New World Metro Shore City",7,80.6,126,206.6,757.43,0.0,0.0,757.43,2
Tue_00067,Tuesday,"New World Mt Roskill,Four Square Onehunga",10,26.6,180,206.6,757.53,0.0,0.0,757.53,2
Tue_00068,Tuesday,"Four Square Ellerslie,Four Square St Heliers",7,81.4,126,207.4,760.55,0.0,0.0,760.55,2
Tue_00069,Tuesday,"Four Square Glen Eden,Four Square Hobsonville",7,82.4,126,208.4,764.18,0.0,0.0,764.18,2
Tue_00070,Tuesday,New World Victoria Park,9,46.5,162,208.5,764.58,0.0,0.0,764.58,1
Tue_00071,Tuesday,"New World Point Chevalier,Four Square Eden Terrace",9,47.5,162,209.5,768.12,0.0,0.0,768.12,2
Tue_00072,Tuesday,"New World Metro Queen St,Four Square St Heliers",7,83.5,126,209.5,768.32,0.0,0.0,768.32,2
Tue_00073,Tuesday,"Four Square Eden Terrace,Four Square Botany Junction",7,84.0,126,210.0,770.0,0.0,0.05,770.05,2
Tue_00074,Tuesday,"Four Square Glen Eden,Four Square Fair Price Henderson",8,66.4,144,210.4,770.0,0.4,1.86,771.86,2
Tue_00075,Tuesday,"Four Square Onehunga,New World Newmarket",9,48.6,162,210.6,770.0,0.6,3.34,773.34,2
Tue_00076,Tuesday,"Four Square Eden Terrace,Four Square Pakuranga Heights",7,85.4,126,211.4,770.0,1.4,7.15,777.15,2
Tue_00077,Tuesday,"Four Square Onehunga,New World Point Chevalier",9,49.7,162,211.7,770.0,1.7,8.8,778.8,2
Tue_00078,Tuesday,"New World Metro Queen St,Four Square Ellerslie",8,67.7,144,211.7,770.0,1.7,8.94,778.94,2
Tue_00079,Tuesday,"New World Metro Queen St,Four Square Remuera",8,67.9,144,211.9,770.0,1.9,9.67,779.67,2
Tue_00080,Tuesday,"Four Square Eden Terrace,New World Newmarket",9,50.1,162,212.1,770.0,2.1,10.92,780.92,2
Tue_00081,Tuesday,"New World Metro Queen St,Four Square Hobsonville",7,86.8,126,212.8,770.0,2.8,14.55,784.55,2
Tue_00082,Tuesday,New World Birkenhead,8,70.4,144,214.4,770.0,4.4,22.89,792.89,1
Tue_00083,Tuesday,New World Albany,7,89.3,126,215.3,770.0,5.3,27.24,797.24,1
Tue_00084,Tuesday,"New World Metro Queen St,Four Square Lancaster",7,89.8,126,215.8,770.0,5.8,29.74,799.74,2
Tue_00085,Tuesday,"Four Square Hobsonville,New World Metro Shore City",7,91.4,126,217.4,770.0,7.4,38.46,808.46,2
Tue_00086,Tuesday,"Four Square Britomart,Four Square Botany Junction",7,91.7,126,217.7,770.0,7.7,39.87,809.87,2
Tue_00087,Tuesday,"Four Square Pakuranga Heights,Four Square St Heliers",7,92.0,126,218.0,770.0,8.0,41.14,811.14,2
Tue_00088,Tuesday,Pak 'n Save Mangere,10,38.7,180,218.7,770.0,8.7,44.74,814.74,1
Tue_00089,Tuesday,"New World Point Chevalier,Four Square Britomart",9,56.7,162,218.7,770.0,8.7,44.88,814.88,2
Tue_00090,Tuesday,"Four Square Britomart,Four Square Pakuranga Heights",7,93.1,126,219.1,770.0,9.1,46.96,816.96,2
Tue_00091,Tuesday,"New World Mt Roskill,Four Square Eden Terrace",10,40.2,180,220.2,770.0,10.2,52.87,822.87,2
Tue_00092,Tuesday,"New World Newmarket,Four Square Britomart",9,58.3,162,220.3,770.0,10.3,53.05,823.05,2
Tue_00093,Tuesday,"Four Square Onehunga,Four Square Cockle Bay",7,94.4,126,220.4,770.0,10.4,53.65,823.65,2
Tue_00094,Tuesday,"Four Square Glen Eden,New World Metro Queen St",8,77.4,144,221.4,770.0,11.4,59.15,829.15,2
Tue_00095,Tuesday,"New World Metro Shore City,Four Square Lancaster",7,95.5,126,221.5,770.0,11.5,59.28,829.28,2
Tue_00096,Tuesday,New World Browns Bay,7,95.5,126,221.5,770.0,11.5,59.63,829.63,1
Tue_00097,Tuesday,"New World Metro Queen St,New World Metro Shore City",8,77.9,144,221.9,770.0,11.9,61.55,831.55,2
Tue_00098,Tuesday,"Four Square Ellerslie,Four Square Hobsonville",7,95.9,126,221.9,770.0,11.9,61.66,831.66,2
Tue_00099,Tuesday,"Four Square Remuera,Four Square Hobsonville",7,96.1,126,222.1,770.0,12.1,62.38,832.38,2
Tue_00100,Tuesday,"Four Square Pakuranga Heights,Four Square Botany Junction",8,78.8,144,222.8,770.0,12.8,66.18,836.18,2
Tue_00101,Tuesday,"New World Metro Queen St,Four Square Fair Price Henderson",8,79.1,144,223.1,770.0,13.1,67.91,837.91,2
Tue_00102,Tuesday,New World Botany,8,79.9,144,223.9,770.0,13.9,71.62,841.62,1
Tue_00103,Tuesday,New World Papakura,8,80.6,144,224.6,770.0,14.6,75.57,845.57,1
Tue_00104,Tuesday,"Four Square Onehunga,New World New Lynn",10,46.2,180,226.2,770.0,16.2,83.48,853.48,2
Tue_00105,Tuesday,"Four Square Hobsonville,Four Square St Heliers",6,118.4,108,226.4,770.0,16.4,84.71,854.71,2
Tue_00106,Tuesday,"Four Square Ellerslie,Four Square Botany Junction",8,83.5,144,227.5,770.0,17.5,90.23,860.23,2
Tue_00107,Tuesday,"Four Square Onehunga,New World Green Bay",10,48.0,180,228.0,770.0,18.0,93.19,863.19,2
Tue_00108,Tuesday,"Four Square Onehunga,New World Eastridge",9,66.2,162,228.2,770.0,18.2,94.17,864.17,2
Tue_00109,Tuesday,"Four Square Ellerslie,Four Square Lancaster",7,102.5,126,228.5,770.0,18.5,95.57,865.57,2
Tue_00110,Tuesday,"Four Square Remuera,Four Square Lancaster",7,102.6,126,228.6,770.0,18.6,96.3,866.3,2
Tue_00111,Tuesday,"Four Square Ellerslie,Four Square Pakuranga Heights",8,84.8,144,228.8,770.0,18.8,97.33,867.33,2
Tue_00112,Tuesday,"New World Mt Roskill,Four Square Britomart",10,49.4,180,229.4,770.0,19.4,100.39,870.39,2
Tue_00113,Tuesday,"Four Square Fair Price Henderson,Four Square Lancaster",7,104.5,126,230.5,770.0,20.5,106.04,876.04,2
Tue_00114,Tuesday,"Four Square Glen Eden,Four Square Ellerslie",8,86.6,144,230.6,770.0,20.6,106.26,876.26,2
Tue_00115,Tuesday,"Four Square Glen Eden,Four Square Remuera",8,86.7,144,230.7,770.0,20.7,106.98,876.98,2
Tue_00116,Tuesday,"Four Square Fair Price Henderson,Four Square Ellerslie",8,87.4,144,231.4,770.0,21.4,110.73,880.73,2
Tue_00117,Tuesday,"Four Square Fair Price Henderson,Four Square Remuera",8,87.6,144,231.6,770.0,21.6,111.45,881.45,2
Tue_00118,Tuesday,"Four Square Eden Terrace,Four Square Cockle Bay",7,105.8,126,231.8,770.0,21.8,112.48,882.48,2
Tue_00119,Tuesday,"Four Square Remuera,Four Square Botany Junction",8,88.5,144,232.5,770.0,22.5,116.1,886.1,2
Tue_00120,Tuesday,"Four Square Lancaster,Four Square St Heliers",6,124.7,108,232.7,770.0,22.7,117.51,887.51,2
Tue_00121,Tuesday,"Four Square Botany Junction,Four Square St Heliers",7,107.1,126,233.1,770.0,23.1,119.42,889.42,2
Tue_00122,Tuesday,"Four Square Remuera,Four Square Pakuranga Heights",8,89.8,144,233.8,770.0,23.8,123.2,893.2,2
Tue_00123,Tuesday,"Four Square Eden Terrace,New World Metro Queen St,Four Square Britomart",10,54.0,180,234.0,770.0,24.0,124.14,894.14,3
Tue_00124,Tuesday,"New World Point Chevalier,Four Square Hobsonville",9,72.1,162,234.1,770.0,24.1,124.57,894.57,2
Tue_00125,Tuesday,"New World Metro Queen St,Four Square Botany Junction",8,90.5,144,234.5,770.0,24.5,126.75,896.75,2
Tue_00126,Tuesday,"Four Square Ellerslie,New World Metro Shore City",8,90.7,144,234.7,770.0,24.7,127.38,897.38,2
Tue_00127,Tuesday,"Four Square Remuera,New World Metro Shore City",8,90.8,144,234.8,770.0,24.8,128.1,898.1,2
Tue_00128,Tuesday,"New World Point Chevalier,New World Metro Queen St",10,55.5,180,235.5,770.0,25.5,131.76,901.76,2
Tue_00129,Tuesday,"Four Square Eden Terrace,New World Eastridge",9,73.8,162,235.8,770.0,25.8,133.26,903.26,2
Tue_00130,Tuesday,New World Devonport,8,91.8,144,235.8,770.0,25.8,133.3,903.3,1
Tue_00131,Tuesday,Pak 'n Save Henderson,10,55.9,180,235.9,770.0,25.9,133.57,903.57,1
Tue_00132,Tuesday,"Four Square Glen Eden,Four Square St Heliers",7,109.9,126,235.9,770.0,25.9,133.59,903.59,2
Tue_00133,Tuesday,"New World Metro Queen St,Four Square Pakuranga Heights",8,91.9,144,235.9,770.0,25.9,133.85,903.85,2
Tue_00134,Tuesday,"Four Square Britomart,New World Eastridge",9,74.0,162,236.0,770.0,26.0,134.16,904.16,2
Tue_00135,Tuesday,"New World New Lynn,Four Square Eden Terrace",10,56.0,180,236.0,770.0,26.0,134.18,904.18,2
Tue_00136,Tuesday,"New World Newmarket,New World Metro Queen St",10,56.4,180,236.4,770.0,26.4,136.5,906.5,2
Tue_00137,Tuesday,"Four Square Hobsonville,Four Square Torbay",7,110.7,126,236.7,770.0,26.7,137.75,907.75,2
Tue_00138,Tuesday,"Four Square Fair Price Henderson,Four Square St Heliers",7,110.7,126,236.7,770.0,26.7,138.06,908.06,2
Tue_00139,Tuesday,New World Milford,9,75.5,162,237.5,770.0,27.5,141.84,911.84,1
Tue_00140,Tuesday,"Four Square Onehunga,Four Square Torbay",7,111.5,126,237.5,770.0,27.5,142.27,912.27,2
Tue_00141,Tuesday,"Four Square Glen Eden,Four Square Lancaster",7,111.7,126,237.7,770.0,27.7,143.3,913.3,2
Tue_00142,Tuesday,"New World Green Bay,Four Square Eden Terrace",10,58.1,180,238.1,770.0,28.1,144.98,914.98,2
Tue_00143,Tuesday,"Four Square Cockle Bay,Four Square St Heliers",7,112.2,126,238.2,770.0,28.2,145.69,915.69,2
Tue_00144,Tuesday,"Four Square Britomart,Four Square Torbay",7,112.4,126,238.4,770.0,28.4,146.86,916.86,2
Tue_00145,Tuesday,"New World Mt Albert,Four Square Eden Terrace",11,40.6,198,238.6,770.0,28.6,147.74,917.74,2
Tue_00146,Tuesday,"New World Metro Shore City,Four Square St Heliers",7,112.9,126,238.9,770.0,28.9,149.32,919.32,2
Tue_00147,Tuesday,"Four Square Britomart,Four Square Cockle Bay",7,113.5,126,239.5,770.0,29.5,152.3,922.3,2
Tue_00148,Tuesday,"Four Square Pakuranga Heights,Four Square Cockle Bay",8,95.6,144,239.6,770.0,29.6,153.18,923.18,2
Tue_00149,Tuesday,"New World Newmarket,Four Square Ellerslie",10,60.4,180,240.4,770.0,30.4,156.84,926.84,2
Tue_00150,Tuesday,"New World Newmarket,Four Square Remuera",10,60.5,180,240.5,770.0,30.5,157.56,927.56,2
Tue_00151,Tuesday,"Four Square Eden Terrace,Four Square Torbay",7,114.6,126,240.6,770.0,30.6,157.87,927.87,2
Tue_00152,Tuesday,"Four Square Onehunga,New World Stonefields",10,60.7,180,240.7,770.0,30.7,158.69,928.69,2
Tue_00153,Tuesday,"Four Square Onehunga,New World Ormiston",9,79.4,162,241.4,770.0,31.4,162.49,932.49,2
Tue_00154,Tuesday,"New World Point Chevalier,Four Square Glen Eden",10,61.9,180,241.9,770.0,31.9,164.56,934.56,2
Tue_00155,Tuesday,"Four Square Fair Price Henderson,New World Metro Shore City",8,98.4,144,242.4,770.0,32.4,167.23,937.23,2
Tue_00156,Tuesday,"New World Newmarket,Four Square St Heliers",9,80.5,162,242.5,770.0,32.5,168.05,938.05,2
Tue_00157,Tuesday,"New World Mt Roskill,Four Square Hobsonville",10,62.6,180,242.6,770.0,32.6,168.35,938.35,2
Tue_00158,Tuesday,"Four Square Glen Eden,New World Metro Shore City",8,98.8,144,242.8,770.0,32.8,169.54,939.54,2
Tue_00159,Tuesday,"New World Mt Roskill,Four Square Glen Eden",11,44.9,198,242.9,770.0,32.9,169.9,939.9,2
Tue_00160,Tuesday,Pak 'n Save Royal Oak,12,26.9,216,242.9,770.0,32.9,169.94,939.94,1
Tue_00161,Tuesday,"New World Mt Albert,Four Square Onehunga",11,45.2,198,243.2,770.0,33.2,171.42,941.42,2
Tue_00162,Tuesday,"Four Square Pakuranga Heights,Four Square Lancaster",7,117.2,126,243.2,770.0,33.2,171.49,941.49,2
Tue_00163,Tuesday,"Four Square Hobsonville,Four Square Botany Junction",7,117.9,126,243.9,770.0,33.9,175.19,945.19,2
Tue_00164,Tuesday,"New World New Lynn,Four Square Glen Eden",11,46.0,198,244.0,770.0,34.0,175.71,945.71,2
Tue_00165,Tuesday,"New World Green Bay,Four Square Glen Eden",11,46.1,198,244.1,770.0,34.1,176.02,946.02,2
Tue_00166,Tuesday,"New World Point Chevalier,Four Square Fair Price Henderson",10,64.4,180,244.4,770.0,34.4,177.92,947.92,2
Tue_00167,Tuesday,"New World Point Chevalier,Four Square Ellerslie",10,64.6,180,244.6,770.0,34.6,178.87,948.87,2
Tue_00168,Tuesday,"New World Eastridge,Four Square St Heliers",9,82.7,162,244.7,770.0,34.7,179.24,949.24,2
Tue_00169,Tuesday,"New World Point Chevalier,Four Square Remuera",10,64.8,180,244.8,770.0,34.8,179.59,949.59,2
Tue_00170,Tuesday,"New World New Lynn,Four Square Britomart",10,65.2,180,245.2,770.0,35.2,181.7,951.7,2
Tue_00171,Tuesday,"Four Square Botany Junction,Four Square Cockle Bay",8,101.2,144,245.2,770.0,35.2,182.01,952.01,2
Tue_00172,Tuesday,"Four Square Hobsonville,Four Square Pakuranga Heights",7,119.3,126,245.3,770.0,35.3,182.28,952.28,2
Tue_00173,Tuesday,Pak 'n Save Lincoln Road,11,47.4,198,245.4,770.0,35.4,182.72,952.72,1
Tue_00174,Tuesday,"New World Mt Roskill,New World Metro Queen St",11,48.2,198,246.2,770.0,36.2,187.28,957.28,2
Tue_00175,Tuesday,New World Long Bay,8,102.6,144,246.6,770.0,36.6,189.18,959.18,1
Tue_00176,Tuesday,"New World Newmarket,Four Square Hobsonville",9,84.8,162,246.8,770.0,36.8,190.35,960.35,2
Tue_00177,Tuesday,"New World Green Bay,Four Square Britomart",10,67.3,180,247.3,770.0,37.3,192.51,962.51,2
Tue_00178,Tuesday,New World Howick,9,85.8,162,247.8,770.0,37.8,195.46,965.46,1
Tue_00179,Tuesday,"Four Square Lancaster,Four Square Torbay",7,122.0,126,248.0,770.0,38.0,196.14,966.14,2
Tue_00180,Tuesday,"Four Square Glen Eden,Four Square Botany Junction",8,104.3,144,248.3,770.0,38.3,197.74,967.74,2
Tue_00181,Tuesday,"Four Square Ellerslie,Four Square Cockle Bay",8,105.2,144,249.2,770.0,39.2,202.66,972.66,2
Tue_00182,Tuesday,"Four Square Onehunga,New World Remuera",11,51.3,198,249.3,770.0,39.3,203.27,973.27,2
Tue_00183,Tuesday,"Four Square Pakuranga Heights,New World Metro Shore City",8,105.3,144,249.3,770.0,39.3,203.3,973.3,2
Tue_00184,Tuesday,"New World Point Chevalier,Four Square St Heliers",9,87.9,162,249.9,770.0,39.9,206.2,976.2,2
Tue_00185,Tuesday,"Four Square Eden Terrace,New World Stonefields",10,70.1,180,250.1,770.0,40.1,206.96,976.96,2
Tue_00186,Tuesday,"Four Square Onehunga,New World Southmall",10,70.4,180,250.4,770.0,40.4,208.76,978.76,2
Tue_00187,Tuesday,"New World Mt Albert,Four Square Britomart",11,52.5,198,250.5,770.0,40.5,209.13,979.13,2
Tue_00188,Tuesday,"New World Point Chevalier,Four Square Lancaster",9,88.7,162,250.7,770.0,40.7,210.33,980.33,2
Tue_00189,Tuesday,"Four Square Botany Junction,Four Square Lancaster",7,124.8,126,250.8,770.0,40.8,211.03,981.03,2
Tue_00190,Tuesday,"Four Square Eden Terrace,New World Ormiston",9,88.9,162,250.9,770.0,40.9,211.51,981.51,2
Tue_00191,Tuesday,Pak 'n Save Wairau Road,10,71.3,180,251.3,770.0,41.3,213.64,983.64,1
Tue_00192,Tuesday,Pak 'n Save Westgate,11,54.0,198,252.0,770.0,42.0,216.91,986.91,1
Tue_00193,Tuesday,"Four Square Remuera,New World Eastridge",10,72.1,180,252.1,770.0,42.1,217.47,987.47,2
Tue_00194,Tuesday,"New World Mt Roskill,Four Square Fair Price Henderson",11,54.9,198,252.9,770.0,42.9,221.7,991.7,2
Tue_00195,Tuesday,"New World Newmarket,Four Square Lancaster",9,91.4,162,253.4,770.0,43.4,224.26,994.26,2
Tue_00196,Tuesday,"New World New Lynn,Four Square Hobsonville",10,73.5,180,253.5,770.0,43.5,224.88,994.88,2
Tue_00197,Tuesday,"Four Square Botany Junction,New World Ormiston",10,73.6,180,253.6,770.0,43.6,225.19,995.19,2
Tue_00198,Tuesday,Pak 'n Save Manukau,11,55.9,198,253.9,770.0,43.9,227.05,997.05,1
Tue_00199,Tuesday,"Four Square Eden Terrace,Four Square Britomart,Four Square Ellerslie",10,74.2,180,254.2,770.0,44.2,228.37,998.37,3
Tue_00200,Tuesday,"Four Square Remuera,Four Square Cockle Bay",8,110.2,144,254.2,770.0,44.2,228.53,998.53,2
Tue_00201,Tuesday,"Four Square Fair Price Henderson,Four Square Botany Junction",8,110.2,144,254.2,770.0,44.2,228.54,998.54,2
Tue_00202,Tuesday,"Four Square Glen Eden,Four Square Pakuranga Heights",8,110.7,144,254.7,770.0,44.7,231.17,1001.17,2
Tue_00203,Tuesday,"New World Metro Queen St,New World Eastridge",10,74.8,180,254.8,770.0,44.8,231.6,1001.6,2
Tue_00204,Tuesday,"New World Mt Roskill,Four Square Ellerslie",11,57.4,198,255.4,770.0,45.4,234.38,1004.38,2
Tue_00205,Tuesday,"Four Square Glen Eden,New World Newmarket",10,75.5,180,255.5,770.0,45.5,234.95,1004.95,2
Tue_00206,Tuesday,"New World Mt Roskill,Four Square Remuera",11,57.5,198,255.5,770.0,45.5,235.11,1005.11,2
Tue_00207,Tuesday,"Four Square Ellerslie,New World Eastridge",10,75.6,180,255.6,770.0,45.6,235.38,1005.38,2
Tue_00208,Tuesday,"Four Square Fair Price Henderson,Four Square Pakuranga Heights",8,111.6,144,255.6,770.0,45.6,235.64,1005.64,2
Tue_00209,Tuesday,"New World Metro Queen St,Four Square Torbay",8,111.9,144,255.9,770.0,45.9,237.13,1007.13,2
Tue_00210,Tuesday,"Four Square Onehunga,New World Papatoetoe",11,57.9,198,255.9,770.0,45.9,237.34,1007.34,2
Tue_00211,Tuesday,"New World Metro Queen St,Four Square Cockle Bay",8,112.3,144,256.3,770.0,46.3,239.18,1009.18,2
Tue_00212,Tuesday,"Four Square Eden Terrace,New World Remuera",11,58.4,198,256.4,770.0,46.4,239.59,1009.59,2
Tue_00213,Tuesday,"New World Point Chevalier,New World Metro Shore City",10,76.9,180,256.9,770.0,46.9,242.14,1012.14,2
Tue_00214,Tuesday,"Four Square Botany Junction,New World Metro Shore City",8,113.0,144,257.0,770.0,47.0,242.84,1012.84,2
Tue_00215,Tuesday,"New World Newmarket,Four Square Fair Price Henderson",10,77.2,180,257.2,770.0,47.2,243.7,1013.7,2
Tue_00216,Tuesday,"Four Square Britomart,New World Stonefields",10,77.8,180,257.8,770.0,47.8,246.78,1016.78,2
Tue_00217,Tuesday,"Four Square Britomart,New World Ormiston",9,96.6,162,258.6,770.0,48.6,251.33,1021.33,2
Tue_00218,Tuesday,Pak 'n Save Highland Park,10,79.3,180,259.3,770.0,49.3,254.75,1024.75,1
Tue_00219,Tuesday,"New World Newmarket,New World Metro Shore City",10,79.6,180,259.6,770.0,49.6,256.07,1026.07,2
Tue_00220,Tuesday,"New World Metro Shore City,Four Square Torbay",8,116.0,144,260.0,770.0,50.0,258.32,1028.32,2
Tue_00221,Tuesday,"New World Green Bay,Four Square Hobsonville",10,80.4,180,260.4,770.0,50.4,260.46,1030.46,2
Tue_00222,Tuesday,"New World Mt Roskill,Four Square St Heliers",10,80.7,180,260.7,770.0,50.7,261.71,1031.71,2
