RouteID,Weekday,Stores,Pallets,DriveMin,UnloadMin,TotalMin,BaseCost,OvertimeMin,OvertimeCost,TotalCost,NStops
Mon_00020,Monday,"Four Square Onehunga,Four Square Remuera",6,53.2,108,161.2,591.02,0.0,0.0,591.02,2
Mon_00021,Monday,"Four Square Onehunga,Four Square Pakuranga Heights",5,74.0,90,164.0,601.32,0.0,0.0,601.32,2
Mon_00022,Monday,"Four Square Onehunga,Four Square Britomart",6,56.3,108,164.3,602.28,0.0,0.0,602.28,2
Mon_00023,Monday,"Four Square Onehunga,New World Metro Shore City",5,77.6,90,167.6,614.36,0.0,0.0,614.36,2
Mon_00024,Monday,New World Mt Albert,8,24.2,144,168.2,616.84,0.0,0.0,616.84,1
Mon_00025,Monday,"Four Square Ellerslie,Four Square Remuera",6,60.3,108,168.3,617.02,0.0,0.0,617.02,2
Mon_00026,Monday,"Four Square Britomart,New World Metro Shore City",5,78.4,90,168.4,617.62,0.0,0.0,617.62,2
Mon_00027,Monday,"Four Square Pakuranga Heights,Four Square Botany Junction",5,78.8,90,168.8,618.97,0.0,0.0,618.97,2
Mon_00028,Monday,"Four Square Onehunga,Four Square Glen Eden",6,62.0,108,170.0,623.46,0.0,0.0,623.46,2
Mon_00029,Monday,"Four Square Onehunga,Four Square Eden Terrace",7,47.2,126,173.2,635.04,0.0,0.0,635.04,2
Mon_00030,Monday,"Four Square Glen Eden,Four Square Fair Price Henderson",6,66.4,108,174.4,639.32,0.0,0.0,639.32,2
Mon_00031,Monday,"Four Square Ellerslie,Four Square Pakuranga Heights",5,84.8,90,174.8,641.07,0.0,0.0,641.07,2
Mon_00032,Monday,Four Square Torbay,4,104.3,72,176.3,646.34,0.0,0.0,646.34,1
Mon_00033,Monday,"New World Metro Queen St,Four Square Britomart",7,50.3,126,176.3,646.55,0.0,0.0,646.55,2
Mon_00034,Monday,"Four Square Britomart,Four Square Ellerslie",6,68.9,108,176.9,648.69,0.0,0.0,648.69,2
Mon_00035,Monday,"Four Square Britomart,Four Square Remuera",6,69.1,108,177.1,649.2,0.0,0.0,649.2,2
Mon_00036,Monday,"Four Square Onehunga,Four Square Fair Price Henderson",6,69.2,108,177.2,649.68,0.0,0.0,649.68,2
Mon_00037,Monday,"Four Square Pakuranga Heights,New World Metro Shore City",4,105.3,72,177.3,650.28,0.0,0.0,650.28,2
Mon_00038,Monday,New World Point Chevalier,8,34.7,144,178.7,655.37,0.0,0.0,655.37,1
Mon_00039,Monday,"Four Square Remuera,Four Square Pakuranga Heights",5,89.8,90,179.8,659.43,0.0,0.0,659.43,2
Mon_00040,Monday,"Four Square Eden Terrace,Four Square Britomart",7,54.0,126,180.0,660.1,0.0,0.0,660.1,2
Mon_00041,Monday,"Four Square Onehunga,New World Metro Queen St",7,54.4,126,180.4,661.5,0.0,0.0,661.5,2
Mon_00042,Monday,"Four Square Ellerslie,New World Metro Shore City",5,90.7,90,180.7,662.4,0.0,0.0,662.4,2
Mon_00043,Monday,"Four Square Remuera,New World Metro Shore City",5,90.8,90,180.8,662.91,0.0,0.0,662.91,2
Mon_00044,Monday,"Four Square Onehunga,Four Square Botany Junction",6,74.5,108,182.5,669.24,0.0,0.0,669.24,2
Mon_00045,Monday,"Four Square Britomart,Four Square Pakuranga Heights",5,93.1,90,183.1,671.33,0.0,0.0,671.33,2
Mon_00046,Monday,Pak 'n Save Mt Albert,9,21.7,162,183.7,673.4,0.0,0.0,673.4,1
Mon_00047,Monday,"New World Metro Shore City,Four Square Lancaster",5,95.5,90,185.5,680.07,0.0,0.0,680.07,2
Mon_00048,Monday,"Four Square Pakuranga Heights,Four Square Cockle Bay",5,95.6,90,185.6,680.71,0.0,0.0,680.71,2
Mon_00049,Monday,"New World Metro Queen St,New World Metro Shore City",6,77.9,108,185.9,681.68,0.0,0.0,681.68,2
Mon_00050,Monday,"Four Square Glen Eden,Four Square Britomart",6,78.6,108,186.6,684.32,0.0,0.0,684.32,2
Mon_00051,Monday,"Four Square Eden Terrace,Four Square Ellerslie",7,61.2,126,187.2,686.43,0.0,0.0,686.43,2
Mon_00052,Monday,"Four Square Eden Terrace,Four Square Remuera",7,61.3,126,187.3,686.94,0.0,0.0,686.94,2
Mon_00053,Monday,"Four Square Britomart,Four Square Fair Price Henderson",6,80.3,108,188.3,690.54,0.0,0.0,690.54,2
Mon_00054,Monday,"Four Square Fair Price Henderson,New World Metro Shore City",5,98.4,90,188.4,690.68,0.0,0.0,690.68,2
Mon_00055,Monday,"Four Square Eden Terrace,New World Metro Shore City",6,80.6,108,188.6,691.43,0.0,0.0,691.43,2
Mon_00056,Monday,"Four Square Glen Eden,New World Metro Shore City",5,98.8,90,188.8,692.32,0.0,0.0,692.32,2
Mon_00057,Monday,New World Southmall,7,63.2,126,189.2,693.85,0.0,0.0,693.85,1
Mon_00058,Monday,New World Newmarket,8,45.6,144,189.6,695.13,0.0,0.0,695.13,1
Mon_00059,Monday,Pak 'n Save Lincoln Road,8,47.4,144,191.4,701.67,0.0,0.0,701.67,1
Mon_00060,Monday,"Four Square Ellerslie,Four Square Botany Junction",6,83.5,108,191.5,702.04,0.0,0.0,702.04,2
Mon_00061,Monday,New World Stonefields,7,65.5,126,191.5,702.25,0.0,0.0,702.25,1
Mon_00062,Monday,"Four Square Eden Terrace,Four Square Pakuranga Heights",6,85.4,108,193.4,709.07,0.0,0.0,709.07,2
Mon_00063,Monday,"New World Metro Queen St,Four Square Ellerslie",7,67.7,126,193.7,710.35,0.0,0.0,710.35,2
Mon_00064,Monday,"New World Metro Queen St,Four Square Remuera",7,67.9,126,193.9,710.86,0.0,0.0,710.86,2
Mon_00065,Monday,"Four Square Glen Eden,Four Square Ellerslie",6,86.6,108,194.6,713.41,0.0,0.0,713.41,2
Mon_00066,Monday,"Four Square Glen Eden,Four Square Remuera",6,86.7,108,194.7,713.92,0.0,0.0,713.92,2
Mon_00067,Monday,New World Papatoetoe,8,50.8,144,194.8,714.14,0.0,0.0,714.14,1
Mon_00068,Monday,"Four Square Eden Terrace,New World Metro Queen St",8,51.3,144,195.3,715.93,0.0,0.0,715.93,2
Mon_00069,Monday,"Four Square Eden Terrace,Four Square Glen Eden",7,69.3,126,195.3,715.97,0.0,0.0,715.97,2
Mon_00070,Monday,"Four Square Fair Price Henderson,Four Square Ellerslie",6,87.4,108,195.4,716.58,0.0,0.0,716.58,2
Mon_00071,Monday,"Four Square Fair Price Henderson,Four Square Remuera",6,87.6,108,195.6,717.1,0.0,0.0,717.1,2
Mon_00072,Monday,New World Birkenhead,7,70.4,126,196.4,720.24,0.0,0.0,720.24,1
Mon_00073,Monday,"Four Square Remuera,Four Square Botany Junction",6,88.5,108,196.5,720.39,0.0,0.0,720.39,2
Mon_00074,Monday,"Four Square Eden Terrace,Four Square Fair Price Henderson",7,71.1,126,197.1,722.81,0.0,0.0,722.81,2
Mon_00075,Monday,"Four Square Onehunga,Four Square Lancaster",6,89.4,108,197.4,723.78,0.0,0.0,723.78,2
Mon_00076,Monday,"Four Square Britomart,Four Square Lancaster",6,90.3,108,198.3,727.05,0.0,0.0,727.05,2
Mon_00077,Monday,"Four Square Hobsonville,New World Metro Shore City",6,91.4,108,199.4,731.29,0.0,0.0,731.29,2
Mon_00078,Monday,"Four Square Britomart,Four Square Botany Junction",6,91.7,108,199.7,732.29,0.0,0.0,732.29,2
Mon_00079,Monday,New World Devonport,6,91.8,108,199.8,732.6,0.0,0.0,732.6,1
Mon_00080,Monday,"New World Metro Queen St,Four Square Pakuranga Heights",6,91.9,108,199.9,732.99,0.0,0.0,732.99,2
Mon_00081,Monday,"Four Square Pakuranga Heights,Four Square St Heliers",6,92.0,108,200.0,733.2,0.0,0.0,733.2,2
Mon_00082,Monday,"Four Square Glen Eden,Four Square Pakuranga Heights",5,110.7,90,200.7,736.05,0.0,0.0,736.05,2
Mon_00083,Monday,"Four Square Onehunga,Four Square St Heliers",7,75.2,126,201.2,737.57,0.0,0.0,737.57,2
Mon_00084,Monday,"Four Square Fair Price Henderson,Four Square Hobsonville",7,75.2,126,201.2,737.74,0.0,0.0,737.74,2
Mon_00085,Monday,New World Milford,7,75.5,126,201.5,738.66,0.0,0.0,738.66,1
Mon_00086,Monday,"Four Square Fair Price Henderson,Four Square Pakuranga Heights",5,111.6,90,201.6,739.23,0.0,0.0,739.23,2
Mon_00087,Monday,"Four Square Onehunga,Four Square Cockle Bay",6,94.4,108,202.4,742.08,0.0,0.0,742.08,2
Mon_00088,Monday,"Four Square Onehunga,Four Square Hobsonville",7,76.9,126,202.9,743.81,0.0,0.0,743.81,2
Mon_00089,Monday,"Four Square Botany Junction,New World Metro Shore City",5,113.0,90,203.0,744.34,0.0,0.0,744.34,2
Mon_00090,Monday,"Four Square Glen Eden,New World Metro Queen St",7,77.4,126,203.4,745.98,0.0,0.0,745.98,2
Mon_00091,Monday,"New World Metro Queen St,Four Square Fair Price Henderson",7,79.1,126,205.1,752.19,0.0,0.0,752.19,2
Mon_00092,Monday,New World Hobsonville,8,61.5,144,205.5,753.49,0.0,0.0,753.49,1
Mon_00093,Monday,"Four Square Remuera,Four Square St Heliers",7,80.6,126,206.6,757.35,0.0,0.0,757.35,2
Mon_00094,Monday,"New World Mt Roskill,Four Square Onehunga",10,26.6,180,206.6,757.53,0.0,0.0,757.53,2
Mon_00095,Monday,Pak 'n Save Royal Oak,10,26.9,180,206.9,758.61,0.0,0.0,758.61,1
Mon_00096,Monday,"Four Square Pakuranga Heights,Four Square Lancaster",5,117.2,90,207.2,759.7,0.0,0.0,759.7,2
Mon_00097,Monday,"Four Square Ellerslie,Four Square St Heliers",7,81.4,126,207.4,760.55,0.0,0.0,760.55,2
Mon_00098,Monday,"New World New Lynn,Four Square Glen Eden",9,46.0,162,208.0,762.7,0.0,0.0,762.7,2
Mon_00099,Monday,"New World Green Bay,Four Square Glen Eden",9,46.1,162,208.1,762.92,0.0,0.0,762.92,2
Mon_00100,Monday,"Four Square Onehunga,New World New Lynn",9,46.2,162,208.2,763.24,0.0,0.0,763.24,2
Mon_00101,Monday,"Four Square Glen Eden,Four Square Hobsonville",7,82.4,126,208.4,764.18,0.0,0.0,764.18,2
Mon_00102,Monday,New World Victoria Park,9,46.5,162,208.5,764.58,0.0,0.0,764.58,1
Mon_00103,Monday,"Four Square Britomart,Four Square St Heliers",7,82.7,126,208.7,765.17,0.0,0.0,765.17,2
Mon_00104,Monday,"Four Square Botany Junction,Four Square Cockle Bay",6,101.2,108,209.2,767.17,0.0,0.0,767.17,2
Mon_00105,Monday,"Four Square Eden Terrace,Four Square Botany Junction",7,84.0,126,210.0,770.0,0.0,0.05,770.05,2
Mon_00106,Monday,"Four Square Onehunga,New World Green Bay",9,48.0,162,210.0,770.0,0.0,0.19,770.19,2
Mon_00107,Monday,"Four Square Ellerslie,Four Square Lancaster",6,102.5,108,210.5,770.0,0.5,2.57,772.57,2
Mon_00108,Monday,"Four Square Remuera,Four Square Lancaster",6,102.6,108,210.6,770.0,0.6,3.3,773.3,2
Mon_00109,Monday,New World Howick,7,85.8,126,211.8,770.0,1.8,9.46,779.46,1
Mon_00110,Monday,"Four Square Glen Eden,Four Square Botany Junction",6,104.3,108,212.3,770.0,2.3,11.74,781.74,2
Mon_00111,Monday,"Four Square Fair Price Henderson,Four Square Lancaster",6,104.5,108,212.5,770.0,2.5,13.04,783.04,2
Mon_00112,Monday,"Four Square Ellerslie,Four Square Cockle Bay",6,105.2,108,213.2,770.0,3.2,16.66,786.66,2
Mon_00113,Monday,New World Eastridge,8,69.3,144,213.3,770.0,3.3,16.83,786.83,1
Mon_00114,Monday,"Four Square Britomart,Four Square Hobsonville",7,88.0,126,214.0,770.0,4.0,20.67,790.67,2
Mon_00115,Monday,Pak 'n Save Wairau Road,8,71.3,144,215.3,770.0,5.3,27.64,797.64,1
Mon_00116,Monday,"New World Metro Queen St,Four Square Lancaster",7,89.8,126,215.8,770.0,5.8,29.74,799.74,2
Mon_00117,Monday,New World Remuera,9,53.8,162,215.8,770.0,5.8,30.17,800.17,1
Mon_00118,Monday,New World Ormiston,8,72.3,144,216.3,770.0,6.3,32.43,802.43,1
Mon_00119,Monday,"New World Metro Queen St,Four Square Botany Junction",7,90.5,126,216.5,770.0,6.5,33.75,803.75,2
Mon_00120,Monday,"Four Square Onehunga,Four Square Ellerslie,Four Square Remuera",9,55.0,162,217.0,770.0,7.0,36.22,806.22,3
Mon_00121,Monday,Pak 'n Save Manukau,9,55.9,162,217.9,770.0,7.9,41.05,811.05,1
Mon_00122,Monday,"Four Square Remuera,Four Square Cockle Bay",6,110.2,108,218.2,770.0,8.2,42.53,812.53,2
Mon_00123,Monday,"Four Square Fair Price Henderson,Four Square Botany Junction",6,110.2,108,218.2,770.0,8.2,42.54,812.54,2
Mon_00124,Monday,"Four Square Eden Terrace,Four Square Lancaster",7,92.4,126,218.4,770.0,8.4,43.48,813.48,2
Mon_00125,Monday,Pak 'n Save Mangere,10,38.7,180,218.7,770.0,8.7,44.74,814.74,1
Mon_00126,Monday,"Four Square Glen Eden,Four Square Lancaster",6,111.7,108,219.7,770.0,9.7,50.3,820.3,2
Mon_00127,Monday,"New World Metro Shore City,Four Square St Heliers",6,112.9,108,220.9,770.0,10.9,56.32,826.32,2
Mon_00128,Monday,"Four Square Britomart,Four Square Cockle Bay",6,113.5,108,221.5,770.0,11.5,59.3,829.3,2
Mon_00129,Monday,"Four Square Ellerslie,Four Square Hobsonville",7,95.9,126,221.9,770.0,11.9,61.66,831.66,2
Mon_00130,Monday,"Four Square Remuera,Four Square Hobsonville",7,96.1,126,222.1,770.0,12.1,62.38,832.38,2
Mon_00131,Monday,"Four Square Eden Terrace,Four Square Hobsonville",8,78.8,144,222.8,770.0,12.8,66.15,836.15,2
Mon_00132,Monday,"Four Square Hobsonville,Four Square Lancaster",7,97.6,126,223.6,770.0,13.6,70.27,840.27,2
Mon_00133,Monday,"New World Metro Shore City,Four Square Torbay",6,116.0,108,224.0,770.0,14.0,72.32,842.32,2
Mon_00134,Monday,"New World Metro Shore City,Four Square Cockle Bay",5,134.2,90,224.2,770.0,14.2,73.23,843.23,2
Mon_00135,Monday,"New World Mt Roskill,Four Square Glen Eden",10,44.9,180,224.9,770.0,14.9,76.9,846.9,2
Mon_00136,Monday,"New World New Lynn,Four Square Britomart",9,65.2,162,227.2,770.0,17.2,88.7,858.7,2
Mon_00137,Monday,"Four Square Hobsonville,Four Square Pakuranga Heights",6,119.3,108,227.3,770.0,17.3,89.28,859.28,2
Mon_00138,Monday,"New World Metro Queen St,Four Square St Heliers",8,83.5,144,227.5,770.0,17.5,90.63,860.63,2
Mon_00139,Monday,"New World New Lynn,Four Square Fair Price Henderson",9,65.9,162,227.9,770.0,17.9,92.23,862.23,2
Mon_00140,Monday,"Four Square Eden Terrace,Four Square St Heliers",8,84.5,144,228.5,770.0,18.5,95.57,865.57,2
Mon_00141,Monday,New World Long Bay,7,102.6,126,228.6,770.0,18.6,96.18,866.18,1
Mon_00142,Monday,"New World Green Bay,Four Square Britomart",9,67.3,162,229.3,770.0,19.3,99.51,869.51,2
Mon_00143,Monday,"New World New Lynn,New World Metro Shore City",8,85.3,144,229.3,770.0,19.3,99.97,869.97,2
Mon_00144,Monday,"New World Mt Roskill,Four Square Britomart",10,49.4,180,229.4,770.0,19.4,100.39,870.39,2
Mon_00145,Monday,"New World Green Bay,Four Square Fair Price Henderson",9,67.9,162,229.9,770.0,19.9,103.03,873.03,2
Mon_00146,Monday,"New World Metro Queen St,Four Square Hobsonville",8,86.8,144,230.8,770.0,20.8,107.55,877.55,2
Mon_00147,Monday,"New World Green Bay,New World Metro Shore City",8,87.4,144,231.4,770.0,21.4,110.77,880.77,2
Mon_00148,Monday,"New World Mt Roskill,New World Metro Shore City",9,69.6,162,231.6,770.0,21.6,111.66,881.66,2
Mon_00149,Monday,"Four Square Eden Terrace,Four Square Cockle Bay",7,105.8,126,231.8,770.0,21.8,112.48,882.48,2
Mon_00150,Monday,"Four Square Botany Junction,Four Square Lancaster",6,124.8,108,232.8,770.0,22.8,118.03,888.03,2
Mon_00151,Monday,"Four Square Botany Junction,Four Square St Heliers",7,107.1,126,233.1,770.0,23.1,119.42,889.42,2
Mon_00152,Monday,Pak 'n Save Westgate,10,54.0,180,234.0,770.0,24.0,123.91,893.91,1
Mon_00153,Monday,"New World Mt Roskill,Four Square Pakuranga Heights",9,72.1,162,234.1,770.0,24.1,124.3,894.3,2
Mon_00154,Monday,"New World Mt Roskill,Four Square Fair Price Henderson",10,54.9,180,234.9,770.0,24.9,128.7,898.7,2
Mon_00155,Monday,"Four Square Onehunga,Four Square Ellerslie,Four Square Eden Terrace",10,55.0,180,235.0,770.0,25.0,129.3,899.3,3
Mon_00156,Monday,"New World New Lynn,Four Square Ellerslie",9,73.1,162,235.1,770.0,25.1,129.69,899.69,2
Mon_00157,Monday,"New World New Lynn,Four Square Remuera",9,73.2,162,235.2,770.0,25.2,130.42,900.42,2
Mon_00158,Monday,"Four Square Glen Eden,Four Square St Heliers",7,109.9,126,235.9,770.0,25.9,133.59,903.59,2
Mon_00159,Monday,"New World New Lynn,Four Square Eden Terrace",10,56.0,180,236.0,770.0,26.0,134.18,904.18,2
Mon_00160,Monday,"Four Square Fair Price Henderson,Four Square St Heliers",7,110.7,126,236.7,770.0,26.7,138.06,908.06,2
Mon_00161,Monday,"Four Square Onehunga,Four Square Remuera,Four Square Eden Terrace",10,56.8,180,236.8,770.0,26.8,138.51,908.51,3
Mon_00162,Monday,"New World Green Bay,Four Square Ellerslie",9,75.2,162,237.2,770.0,27.2,140.49,910.49,2
Mon_00163,Monday,"New World Green Bay,Four Square Remuera",9,75.3,162,237.3,770.0,27.3,141.22,911.22,2
Mon_00164,Monday,"New World Mt Roskill,Four Square Ellerslie",10,57.4,180,237.4,770.0,27.4,141.38,911.38,2
Mon_00165,Monday,"New World Mt Roskill,Four Square Remuera",10,57.5,180,237.5,770.0,27.5,142.11,912.11,2
Mon_00166,Monday,"Four Square Onehunga,Four Square Torbay",7,111.5,126,237.5,770.0,27.5,142.27,912.27,2
Mon_00167,Monday,"New World Green Bay,Four Square Eden Terrace",10,58.1,180,238.1,770.0,28.1,144.98,914.98,2
Mon_00168,Monday,"Four Square Cockle Bay,Four Square St Heliers",7,112.2,126,238.2,770.0,28.2,145.69,915.69,2
Mon_00169,Monday,"New World Mt Roskill,Four Square Eden Terrace",11,40.2,198,238.2,770.0,28.2,145.87,915.87,2
Mon_00170,Monday,"New World Metro Queen St,Four Square Cockle Bay",7,112.3,126,238.3,770.0,28.3,146.18,916.18,2
Mon_00171,Monday,"Four Square Britomart,Four Square Torbay",7,112.4,126,238.4,770.0,28.4,146.86,916.86,2
Mon_00172,Monday,"Four Square Glen Eden,Four Square Cockle Bay",6,131.1,108,239.1,770.0,29.1,150.5,920.5,2
Mon_00173,Monday,New World Browns Bay,8,95.5,144,239.5,770.0,29.5,152.63,922.63,1
Mon_00174,Monday,Pak 'n Save Papakura,9,77.9,162,239.9,770.0,29.9,154.28,924.28,1
Mon_00175,Monday,"Four Square Fair Price Henderson,Four Square Cockle Bay",6,132.0,108,240.0,770.0,30.0,154.97,924.97,2
Mon_00176,Monday,"New World Metro Shore City,New World Devonport",8,96.3,144,240.3,770.0,30.3,156.79,926.79,2
Mon_00177,Monday,"New World Metro Shore City,New World Milford",9,78.5,162,240.5,770.0,30.5,157.5,927.5,2
Mon_00178,Monday,"Four Square Onehunga,New World Stonefields",10,60.7,180,240.7,770.0,30.7,158.69,928.69,2
Mon_00179,Monday,"New World New Lynn,Four Square Pakuranga Heights",8,97.3,144,241.3,770.0,31.3,161.6,931.6,2
Mon_00180,Monday,New World Botany,9,79.9,162,241.9,770.0,31.9,164.62,934.62,1
Mon_00181,Monday,"New World Metro Queen St,Four Square Britomart,New World Metro Shore City",9,80.0,162,242.0,770.0,32.0,165.5,935.5,3
Mon_00182,Monday,"Four Square Pakuranga Heights,New World Stonefields",9,80.2,162,242.2,770.0,32.2,166.21,936.21,2
Mon_00183,Monday,New World Papakura,9,80.6,162,242.6,770.0,32.6,168.57,938.57,1
Mon_00184,Monday,"New World Mt Albert,Four Square Onehunga",11,45.2,198,243.2,770.0,33.2,171.42,941.42,2
Mon_00185,Monday,"New World Green Bay,Four Square Pakuranga Heights",8,99.4,144,243.4,770.0,33.4,172.4,942.4,2
Mon_00186,Monday,"Four Square Fair Price Henderson,Four Square Torbay",7,117.6,126,243.6,770.0,33.6,173.52,943.52,2
Mon_00187,Monday,"Four Square Hobsonville,Four Square Botany Junction",7,117.9,126,243.9,770.0,33.9,175.19,945.19,2
Mon_00188,Monday,"New World New Lynn,New World Metro Queen St",10,64.0,180,244.0,770.0,34.0,175.59,945.59,2
Mon_00189,Monday,"Four Square Eden Terrace,Four Square Ellerslie,Four Square Remuera",10,64.8,180,244.8,770.0,34.8,179.87,949.87,3
Mon_00190,Monday,"New World Green Bay,New World Metro Queen St",10,66.1,180,246.1,770.0,36.1,186.39,956.39,2
Mon_00191,Monday,"New World Mt Roskill,New World Metro Queen St",11,48.2,198,246.2,770.0,36.2,187.28,957.28,2
Mon_00192,Monday,"Four Square Onehunga,New World Newmarket",11,48.6,198,246.6,770.0,36.6,189.34,959.34,2
Mon_00193,Monday,"Four Square Ellerslie,New World Stonefields",10,67.0,180,247.0,770.0,37.0,191.07,961.07,2
Mon_00194,Monday,"New World Birkenhead,New World Metro Shore City",9,85.3,162,247.3,770.0,37.3,192.66,962.66,2
Mon_00195,Monday,"Four Square Pakuranga Heights,Four Square Torbay",6,139.3,108,247.3,770.0,37.3,192.88,962.88,2
Mon_00196,Monday,"Four Square Onehunga,New World Point Chevalier",11,49.7,198,247.7,770.0,37.7,194.8,964.8,2
Mon_00197,Monday,"Four Square Lancaster,Four Square Torbay",7,122.0,126,248.0,770.0,38.0,196.14,966.14,2
Mon_00198,Monday,"New World Mt Roskill,Four Square Botany Junction",10,68.0,180,248.0,770.0,38.0,196.54,966.54,2
Mon_00199,Monday,"Four Square Remuera,New World Stonefields",10,68.1,180,248.1,770.0,38.1,196.94,966.94,2
Mon_00200,Monday,Pak 'n Save Albany,9,87.7,162,249.7,770.0,39.7,204.94,974.94,1
Mon_00201,Monday,"New World New Lynn,Four Square Botany Junction",9,88.2,162,250.2,770.0,40.2,207.63,977.63,2
Mon_00202,Monday,"Four Square Onehunga,New World Southmall",10,70.4,180,250.4,770.0,40.4,208.76,978.76,2
Mon_00203,Monday,"New World Mt Albert,Four Square Britomart",11,52.5,198,250.5,770.0,40.5,209.13,979.13,2
Mon_00204,Monday,"New World Metro Queen St,Four Square Britomart,Four Square Ellerslie",10,70.5,180,250.5,770.0,40.5,209.27,979.27,3
Mon_00205,Monday,"Four Square Ellerslie,Four Square Torbay",7,124.6,126,250.6,770.0,40.6,209.96,979.96,2
Mon_00206,Monday,"Four Square Lancaster,Four Square St Heliers",7,124.7,126,250.7,770.0,40.7,210.51,980.51,2
Mon_00207,Monday,"Four Square Remuera,Four Square Torbay",7,124.8,126,250.8,770.0,40.8,210.69,980.69,2
Mon_00208,Monday,"Four Square Glen Eden,Four Square Torbay",7,124.8,126,250.8,770.0,40.8,210.78,980.78,2
Mon_00209,Monday,New World Albany,9,89.3,162,251.3,770.0,41.3,213.24,983.24,1
Mon_00210,Monday,"New World Metro Queen St,Four Square Ellerslie,Four Square Remuera",10,71.3,180,251.3,770.0,41.3,213.57,983.57,3
Mon_00211,Monday,"Four Square Pakuranga Heights,New World Howick",9,89.7,162,251.7,770.0,41.7,215.59,985.59,2
Mon_00212,Monday,"New World New Lynn,New World Green Bay",12,36.0,216,252.0,770.0,42.0,216.75,986.75,2
Mon_00213,Monday,"Four Square Eden Terrace,New World Metro Queen St,Four Square Britomart",11,54.0,198,252.0,770.0,42.0,217.14,987.14,3
Mon_00214,Monday,"New World Green Bay,Four Square Botany Junction",9,90.3,162,252.3,770.0,42.3,218.43,988.43,2
Mon_00215,Monday,"New World Mt Albert,New World Metro Shore City",10,72.7,180,252.7,770.0,42.7,220.4,990.4,2
Mon_00216,Monday,"Pak 'n Save Lincoln Road,Four Square Fair Price Henderson",11,54.8,198,252.8,770.0,42.8,221.01,991.01,2
Mon_00217,Monday,"New World New Lynn,Four Square Hobsonville",10,73.5,180,253.5,770.0,43.5,224.88,994.88,2
Mon_00218,Monday,Pak 'n Save Henderson,11,55.9,198,253.9,770.0,43.9,226.57,996.57,1
Mon_00219,Monday,"Four Square Lancaster,Four Square Cockle Bay",6,146.0,108,254.0,770.0,44.0,227.42,997.42,2
Mon_00220,Monday,"New World Mt Albert,Four Square Glen Eden",11,56.3,198,254.3,770.0,44.3,228.91,998.91,2
Mon_00221,Monday,"Four Square Hobsonville,Four Square Torbay",8,110.7,144,254.7,770.0,44.7,230.75,1000.75,2
Mon_00222,Monday,"New World Point Chevalier,Four Square Britomart",11,56.7,198,254.7,770.0,44.7,230.88,1000.88,2
Mon_00223,Monday,"Pak 'n Save Mt Albert,Four Square Onehunga",12,39.0,216,255.0,770.0,45.0,232.61,1002.61,2
Mon_00224,Monday,"New World Metro Queen St,Four Square Torbay",8,111.9,144,255.9,770.0,45.9,237.13,1007.13,2
Mon_00225,Monday,"Four Square Onehunga,New World Papatoetoe",11,57.9,198,255.9,770.0,45.9,237.34,1007.34,2
Mon_00226,Monday,"New World Newmarket,Four Square Britomart",11,58.3,198,256.3,770.0,46.3,239.05,1009.05,2
Mon_00227,Monday,"New World Mt Albert,Four Square Eden Terrace",12,40.6,216,256.6,770.0,46.6,240.74,1010.74,2
Mon_00228,Monday,"New World Point Chevalier,New World Metro Shore City",10,76.9,180,256.9,770.0,46.9,242.14,1012.14,2
